func_name,Deepseek-V3.2,Deepseek-V4-Flash,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini
CacheObjIterator.nextValue,0.928421116,0.928879921,0.842582512,0.916670277,0.871032376,0.85563902
ExtendedKeyUsageExtension.getElements,0.993742665,0.993690131,0.993543109,0.993883187,0.819345107,0.993884982
LocaleUtils.getLocalDisplayName,0.820574372,0.837100735,0.83260415,0.851892907,0.845073674,0.822013977
OrientationHistogramSift.findHistogramPeaks,0.918132002,0.927849242,0.893179994,0.929456009,0.921363014,0.913788195
CorrectGeometricConfiguration.reflect,0.911914753,0.894325289,0.777852592,0.864850145,0.889838663,0.900381399
MmffAtomTypeMatcher.symbolicTypes,0.986112399,0.986033567,0.970836807,0.987331757,0.932874934,0.986030556
Node.text,0.874694692,0.8999514,0.921386892,0.89585707,0.825949525,0.926238422
XmlUtil.createXml,0.958200062,0.897246547,0.838221873,0.838053318,0.837197044,0.917485347
PluginDefaultGroovyMethods.previous,0.894857049,0.882499379,0.856401641,0.88741586,0.853134944,0.895825662
MultiLayerNetwork.pretrainLayer,0.895104858,0.908363906,0.921131148,0.904334903,0.919240656,0.903078014
Range.union,0.917732076,0.906574084,0.907115814,0.949248832,0.962895253,0.956270017
GraphTransformUtil.getSubgraphsMatching,0.935087006,0.937995332,0.923377536,0.801169669,0.912298908,0.940281068
AboutWindow.initialize,0.966149901,0.998652736,0.983945229,0.977474541,0.987812678,0.990046786
GroovyRootDocBuilder.processPackageInfo,0.903530505,0.895016235,0.887801783,0.889778867,0.912045381,0.880110936
MMElementRule.setParameters,0.906330915,0.860890626,0.858207827,0.933920531,0.863444529,0.927953816
DoubleParameter.setMaximumValue,0.986290623,0.996603624,0.986618787,0.995945017,0.986301592,0.994252106
IndexBuilder.putMembersInIndexMap,0.770821199,0.89626479,0.859159679,0.881899068,0.921807901,0.765942591
TaskInProgress.updateJobStats,0.965832004,0.933956673,0.952243563,0.907461927,0.867383226,0.960209378
MemorySize.parseBytes,0.894492876,0.9145668,0.881454218,0.894216503,0.89048874,0.843623387
MetaClassImpl.chooseMethod,0.787801304,0.970780001,0.953545461,0.942041802,0.912511425,0.97087924
GammaDistribution.digamma,0.941605019,0.943549553,0.941795102,0.954762184,0.903957048,0.977160734
Session.getNewContext,0.898123553,0.897058095,0.954674176,0.849705107,0.898725467,0.886166705
RendererModel.set,0.999869651,0.99984993,0.999905172,0.93117152,1,0.828942135
ScalablePicture.loadAndScalePictureInThread,0.938315014,0.944789977,0.915645393,0.885325241,0.909883948,0.91699117
ResourceGrant.isSet,0.989693445,0.936958981,0.933185949,0.936700233,0.932761362,0.914331069
VariableScope.getDeclaredVariables,0.999897736,0.999884323,1,0.921888114,0.99988981,0.999884323
VPTree.buildFromData,0.888895348,0.858797953,0.895124943,0.865965822,0.86295129,0.865638774
CmsEncoder.decodeStringsFromBase64Parameter,0.917589112,0.926499497,0.910574386,0.895218044,0.856889869,0.900151185
UnsafeBuffer.getLong,0.999915105,0.999902531,0.999901053,0.999870044,1,0.999910068
Resolve.findField,0.955619378,0.955070883,0.949386619,0.926977412,0.949255913,0.947268814
CaseInsensitiveMap.customKey,0.969483351,0.969705737,0.969196867,0.999892471,0.989374342,0.913698423
VlenIO.writeInt,0.984386841,0.890824547,0.893908297,0.984181619,0.892955948,0.891006084
FilteredNormalizer2.isNormalized,0.976550379,0.98928221,0.989387931,0.989753529,0.989530358,0.989155695
CmsResourceTreeContainer.removeChildren,0.894379275,0.895191884,0.896137767,0.890229655,0.895097196,0.889203738
RaidNode.raidedByOtherHighPriCodec,0.88546968,0.884705969,0.892354459,0.921781844,0.888923038,0.919640771
BytecodeInterface8.cArrayGet,0.964856444,0.964885991,0.963671629,0.969493761,0.964474877,0.969686106
GenericDenseDescribeImageDense.configure,0.863213482,0.867251707,0.902924983,0.862008192,0.849458657,0.804178746
ModelSerializer.getObjectFromFile,0.973542558,0.960741501,0.971542657,0.95074525,0.965802273,0.970590305
StylesheetHandler.pushSpaceHandling,0.959580352,0.953803039,0.979902559,0.970932783,0.959191699,0.969876703
ErasureCode.locationsToReadForDecode,0.952696681,0.948826689,0.964514299,0.936705714,0.929614541,0.920710912
CalendarDateUnit.withCalendar,0.933681815,0.932728619,0.932432999,0.999876291,0.925775215,0.958727782
SqlUtil.buildLikeValue,0.964153796,0.937768557,0.890253144,0.907245971,0.927585103,0.877090044
DbUtils.hasColumn,1,0.999873862,0.999885951,0.999876495,0.999924322,1
MapAllStringsExceptListTransform.map,0.960779192,0.977109355,0.977109355,0.901928139,0.748876803,0.962613754
CharacterDecoder.readFully,0.802239114,0.803432457,0.805575263,0.842524059,0.835723501,0.864522904
HazelcastProperties.getNanos,0.99990222,0.999915599,1,0.999913175,0.999931561,0.999935974
CmsJspContentAccessBean.getLocaleSubValueList,0.999893332,0.999906216,1,1,0.999921443,1
DaylightModel.valence,0.867384555,0.940410065,0.886223997,0.831649592,0.869168659,0.847587311
ElasticsearchUpsertTableSinkFactoryBase.getValidatedProperties,0.99650908,0.994856205,0.994845746,0.963542835,0.958882607,0.970866574
UAMIVServiceProvider.readData,0.839473191,0.89845624,0.87637136,0.827313191,0.813731111,0.85540751
Traits.isAnnotatedWithTrait,0.960332402,0.960104572,0.960195419,0.960355489,0.960857746,0.954037597
ClusterOrder.order,0.772601774,0.963334415,0.928005366,0.913117991,0.755263131,0.969910121
NearCacheConfig.setInMemoryFormat,0.960490035,0.962159945,0.962767774,0.994238141,0.961238825,0.961418013
FragmentUtils.splitMolecule,0.80754804,0.874387137,0.83979913,0.844439103,0.904608767,0.840158352
ServletUtil.getClientIP,0.917040701,0.920586142,0.954379453,0.952509519,0.906795444,0.962747159
MembershipManager.updateMembers,0.863445197,0.887049841,0.891928652,0.85623664,0.87895179,0.88010312
Runner.getAlgorithmUsage,0.900033649,0.922154253,0.886706509,0.935575257,0.904394567,0.932632035
ClassWriter.writeCode,0.929307469,0.852527192,0.943667834,0.959129721,0.93077733,0.941551755
DicLibrary.put,0.990920415,0.9865783,0.991237414,0.949491275,0.963442003,0.990850096
ProxyGenerator.instantiateDelegateWithBaseClass,0.911137416,0.942851312,0.919733521,0.89998776,0.889596373,0.899143087
ConfigCatalogInitialization.checkCatalogToRead,0.837975702,0.863722675,0.798567002,0.813130545,0.821405817,0.820778581
CmsFavoriteEntry.setSiteRoot,0.943059876,0.942509529,0.940619238,0.916455533,0.908592922,0.954946184
DateTimeUtils.addMonths,0.958869164,0.97337324,0.920854867,0.962871261,0.89608107,0.959806728
TaskSlotTable.start,0.802861012,0.805377103,0.890893823,0.874184539,0.837995763,0.982581474
PartitionWideEntryWithPredicateOperationFactory.tryToObtainKeysFromIndexes,0.900236804,0.786231502,0.715154313,0.814576455,0.781309479,0.298257763
NioGroovyMethods.eachFileMatch,0.986329292,0.985656829,0.94994146,0.980188279,0.803268541,0.963439869
Log.printRawDiag,0.933941287,0.90466633,0.951517345,0.933517413,0.944026058,0.915499436
LPIntegerNormDistanceFunction.preDistance,0.999503352,0.989328668,0.999511622,0.998970612,0.999501452,0.986876008
TldRegionTracker.trackFeature,0.863735934,0.891792697,0.786457616,0.873123574,0.803647662,0.860890269
ArrayChar.getDataAsByteBuffer,0.734116739,0.858786597,0.833875176,0.833235733,0.774041504,0.901423401
Resolve.findMemberType,0.963965723,0.938149514,0.964177785,0.988380648,0.984064945,0.984058576
HtmlTree.isValid,0.693140353,0.641828446,0.65913335,0.884042667,0.694725917,0.831497765
CmsWidgetDialogParameter.commitValue,0.670985939,0.721303871,0.506044232,0.827558495,0.607274986,0.740376534
Nc4Cursor.readAtomicScalar,0.787413467,0.783605719,0.868849881,0.742351803,0.785845268,0.875807763
FlinkYarnSessionCli.repStep,0.901026469,0.829510501,0.832122891,0.86802424,0.859927208,0.925304476
XMLTokener.skipPast,0.899037384,0.908764621,0.913700681,0.88571472,0.892582577,0.946926639
ROCMultiClass.merge,0.886706755,0.866018716,0.879636729,0.853657937,0.836855464,0.839253976
RangeMassDecomposer.calcERT,0.912261388,0.91423406,0.867247352,0.870384944,0.911976625,0.92262134
FilteredConvexHull2D.computeConvexHull,0.919955705,0.876282709,0.957286852,0.925591387,0.746419663,0.957659567
CompileUnit.addClassNodeToCompile,0.911980456,0.848238096,0.811214471,0.8936657,0.846553908,0.952413126
UpdatableHeap.heapifyUp,0.995764443,0.954668596,0.978495991,0.975779904,0.97865969,0.981145538
Mmff.getAromatics,0.89412913,0.894572432,0.894094019,0.894395964,0.894156288,0.893193041
DelayWatcher.onDelayModify,0.85777901,0.953060382,0.967336021,0.97744543,0.859432614,0.963685499
MetaClassImpl.addMetaMethod,0.946444221,0.962497878,0.943551702,0.918388408,0.877698498,0.988482395
DefaultRGraphAtomMatcher.matches,0.956053888,0.957359747,0.956107002,0.955332022,0.956094789,0.954790638
ImageLoaderCurrent.processFullNameINodes,0.9592069,0.931354343,0.933339449,0.958966211,0.933673615,0.959938671
HTMLUtil.appendMultilineText,0.956945652,0.952891695,0.946868279,0.949264794,0.948702205,0.947579965
PopupMenuItemHistoryReferenceContainer.isEnable,0.927664727,0.965165593,0.965262824,0.947111622,0.964966844,0.965289572
JobInProgress.incrementTaskCounters,0.969781075,0.999892671,1,0.999888292,0.951452333,0.999892106
MassToFormulaTool.returnOrdered,0.794194462,0.852097224,0.806508279,0.807950842,0.794327124,0.8407676
CompileStack.getLabel,0.683676069,0.723650324,0.682536006,0.881128447,0.724858816,0.873552782
URLResolver.resolveUrl,0.93810104,0.856397065,0.952119425,0.938950786,0.945255846,0.946750519
CmsAvailableRoleOrPrincipalTable.filterTable,0.950157775,0.936232165,0.921016083,0.954968585,0.917242063,0.938157581
Types.isArray,0.938948859,0.905536498,0.924118588,0.999899301,0.925049682,0.993913135
MapUtil.filter,0.903642233,0.901682824,0.936641448,0.910574003,0.850701266,0.894793115
EnforceTrifocalGeometry.process,0.741547749,0.76181885,0.760601815,0.814495834,0.698324872,0.78392349
ProjectiveStructureByFactorization.setDepths,0.933409007,0.944485501,0.989103669,0.958113717,0.944632567,0.960195777
CmsFlexCache.put,0.951359758,0.88004446,0.926153778,0.920150718,0.940547786,0.883705134
DataToCDM.createAtomicVar,0.779200199,0.73544069,0.899763708,0.781320614,0.727101202,0.806125603
NioServer.doListen,0.966109417,0.959633833,0.951296756,0.951311648,0.946909167,0.956694217
MetaClassImpl.retrieveConstructor,0.83095116,0.90688241,0.877387883,0.900781455,0.872619558,0.872334065
AggregateOperationFactory.createAggregate,0.986818113,0.984513384,0.978222896,0.96982185,0.947062374,0.970347051
AbstractEditDistanceFunction.effectiveBandSize,0.938509092,0.951399342,0.916254283,0.827196577,0.716314965,0.954029363
BitCounterUncompressed.setBitOffset,0.879861376,0.882703625,0.909486863,0.863181013,0.897862508,0.820204676
FileInputFormat.getInputPaths,0.966180329,0.971859601,0.96834067,0.947251625,0.956475386,0.94674029
HttpConnection.setCookie,0.849600339,0.914778756,0.846136489,0.842742022,0.867893568,0.845990714
CmsSystemConfiguration.setCredentialsResolver,0.85623226,0.891499026,0.874659153,0.830313564,0.860891878,0.892765132
DataJoinReducerBase.collect,0.891431736,0.925250114,0.847544041,0.853734175,0.870610694,0.904943084
MmffAromaticTypeMapping.contribution,0.804997652,0.787009999,0.786910931,0.792335564,0.774186138,0.787795179
NearCachePreloaderLock.releaseInternal,0.920301936,0.910661133,0.892592738,0.938770026,0.910476524,0.940713362
MessageFormat.findKeyword,0.83651879,0.795908684,0.80618601,0.836106039,0.819189836,0.796523332
ZooKeeperLeaderElectionService.writeLeaderInformation,0.931987709,0.889896045,0.872886515,0.886164767,0.915760883,0.935087304
Counter.setCount,0.949865369,0.938028867,0.942169804,0.965853257,0.948598742,0.978123377
OperationRunnerImpl.extractOperationCallId,0.878407198,0.829362119,0.837184035,0.776427229,0.837184035,0.777501559
ConnectionParam.isDomainExcludedFromProxy,0.999900098,0.999903978,0.999925095,0.992867232,1,0.999875999
Mol2Reader.readMolecule,0.819437016,0.880050723,0.882178551,0.851207078,0.871114589,0.863982154
AtomContainer.addSingleElectron,0.931815542,0.999861452,0.930792614,0.937649097,0.985928675,0.999872679
SameDiff.associateArrayWithVariable,0.971288618,0.978042951,0.96795995,0.976873396,0.949611483,0.946598299
Group.addDimensionIfNotExists,0.99167199,0.991806169,0.991511175,0.9863655,0.995678889,0.982474238
ConfusionMatrix.getActualTotal,0.957162339,0.933055251,0.88561808,0.967742876,0.899563205,0.897488907
Shape.setElementWiseStride,0.962312572,0.962196067,0.962493039,0.962501963,0.962455864,0.961846565
AbstractServlet.printHelpPage,0.901475633,0.916011722,0.874297204,0.901204543,0.905820704,0.913014606
ExpandoMetaClass.getMetaProperty,0.823020398,0.825106339,0.946872475,0.977583407,0.890807392,0.828966826
InductivePartialCharges.getAtomicChargeIncrement,0.934440759,0.935382945,0.914624879,0.921219104,0.902083614,0.927080135
ClientConfigurationUtil.mergeConfiguration,0.740962485,0.839790756,0.757106172,0.81008227,0.742504215,0.84523878
DBUtils.runInsertSelect,0.863167391,0.837935423,0.828083729,0.835550937,0.867880839,0.861621997
Sql.configure,0.906089021,0.933659899,0.939769447,0.914611677,0.949490937,0.940239178
CoverageCoordAxis1D.subsetBuilder,0.846630279,0.917979789,0.921765515,0.913465243,0.954088344,0.911126624
AbstractProxySessionManager.getSessionAcquireCount,0.989016595,0.993068811,0.993326817,0.972718552,0.993143668,0.975330431
LinkFactoryImpl.getClassLink,0.802160607,0.92187453,0.872540086,0.851395601,0.888991125,0.791711016
GempakUtil.TI_CDTM,0.918309459,0.91804729,0.898769979,0.912252493,0.917012417,0.901193488
UsernamePasswordAuthenticationCredentials.getSetCredentialsForUserApiAction,0.963391306,0.963471258,0.936859101,0.971246318,0.970619776,0.969112154
CoronaStateUpdate.get,0.737355267,0.89705004,0.883995477,0.773090957,0.681022309,0.850551012
CmsEncoder.obfuscateBytes,0.879686009,0.889649828,0.936587828,0.926456487,0.884687286,0.921736662
MLLibUtil.pointOf,0.873344847,0.870802636,0.863622328,0.893560084,0.863461999,0.887064472
ConfigXmlGenerator.generate,0.958549627,0.951521037,0.928319713,0.966591282,0.945588086,0.967070494
UtilizationCollectorCached.fetchData,0.905730433,0.924852046,0.933614607,0.919941813,0.942363484,0.957144341
Groovy.execute,0.854261138,0.844773318,0.897754207,0.792457396,0.875623687,0.81448801
FairSchedulerServlet.printFilterInfo,0.795232109,0.830072613,0.835507713,0.774334899,0.877237886,0.842551707
PointTrackerKltPyramid.getInactiveTracks,0.483396905,0.555539309,0.540157996,0.481496714,0.572505328,0.888961182
Compiler.locationPath,0.94996127,0.973728946,0.945788176,0.738354731,0.915813456,0.80794272
CDMUtil.containsVLEN,0.988930238,0.9999136,0.989085038,0.989082762,0.999911734,0.988212575
AbstractMkTree.batchNN,0.968762795,0.876963365,0.970311588,0.975484343,0.901333225,0.975941813
GroovySocketServer.run,0.7920936,0.918053325,0.918106576,0.920036811,0.773395908,0.979272503
ResolveVisitor.resolveOuterNestedClassFurther,0.875114533,0.835561364,0.86077739,0.708263973,0.892646635,0.890612543
IOGroovyMethods.writeLine,0.999907675,1,0.999864336,0.999895528,0.999885754,0.999896965
ClusterLabeledImage.connectInner,0.92026732,0.917971278,0.897451437,0.927778531,0.8708665,0.928029531
ZoneMeta.countEquivalentIDs,0.96327601,0.965165852,0.967032365,0.963388038,0.959727966,0.958966503
AbstractVFState.nextM,0.932450654,0.898070316,0.900920898,0.925110187,0.907869321,0.859719731
ContextGeneralPanel.getPanelSession,0.842556832,0.827841101,0.851558567,0.758214981,0.761886679,0.764689322
StandardFieldsDialog.setFieldPopupMenu,0.992892039,0.992851123,0.992875272,0.992660089,0.96689091,0.992720167
HtmlWriter.getFramesJavaScript,0.846492997,0.827039843,0.886661846,0.707494858,0.865121227,0.699121847
CmsCmisTypeManager.addType,0.841343194,0.759670454,0.795331855,0.906421976,0.774402062,0.881289118
Infer.getParameterizedSupers,0.838895555,0.888248316,0.881359771,0.89091409,0.880828586,0.871477187
Scan.processClassName,0.969477585,0.943419963,0.972477223,0.958984061,0.959019593,0.985083653
MutableHashTable.spillPartition,0.91986435,0.909140339,0.919059095,0.936100766,0.9083812,0.938838278
LogLogisticDistribution.cdf,0.966279838,0.970590695,0.965993887,0.952754101,0.92825223,0.945862983
A3CThreadDiscrete.calcGradient,0.921918926,0.899015235,0.921073424,0.918903061,0.899200172,0.949921313
ColumnOperationUtils.renameColumns,0.867840653,0.956917623,0.933238526,0.993237094,0.856138972,0.993289743
ObjectId.isValid,0.918447863,0.956618062,0.941787197,0.925455967,0.917133308,0.925583533
LayoutRefiner.visitAdj,0.972244442,0.973720427,0.944127538,0.91384439,0.91080221,0.948374625
DocTreeMaker.instance,0.965786974,0.967099447,0.966163768,0.963220321,0.965660564,0.997328756
MolecularFormulaManipulator.getAtomContainer,0.94142318,0.986547841,0.896290369,0.930200827,0.949042936,0.986514136
SnapToLineEdge.computePointsAndWeights,0.884776293,0.88326104,0.871368443,0.851270979,0.862128213,0.858497562
ParosTableAlert.deleteAlert,0.930112176,0.931436259,0.931104091,0.996692141,0.929772094,0.997395532
SynchronousParameterUpdater.update,0.927346711,0.85395144,0.952621207,0.89381311,0.898609307,0.895467751
CmsMessageBundleEditorModel.createContainer,0.903769729,0.935356454,0.935237783,0.917574594,0.906260635,0.904482437
DTMChildIterNodeList.getLength,0.974812371,0.975345012,0.975152164,0.974733465,0.974822929,0.973733129
ContentSummary.write,0.999912932,1,1,0.99987716,0.994770697,0.999861733
FileOutputCommitter.markOutputDirSuccessful,0.8962091,0.905694849,0.890533348,0.880722372,0.85573389,0.88848408
TagletWriter.genTagOuput,0.940981246,0.916168549,0.9273262,0.94447896,0.873980584,0.953663587
HttpConnection.setHost,0.900382376,0.928550846,0.885856462,0.931007719,0.9375411,0.974981611
CalibrationPlanarGridZhang99.convertIntoBundleStructure,0.890803484,0.905862559,0.897846619,0.87872097,0.91791177,0.855020135
FSNamesystem.saveNamespace,0.93237413,0.948127775,0.897959101,0.93646266,0.87394726,0.906338258
ClassHelper.makeWithoutCaching,0.940897784,0.941546101,0.881023302,0.976109863,0.943197804,0.9730288
BuildState.calculateDependents,0.830019968,0.916799602,0.894308142,0.961614092,0.879568334,0.947003884
TaskRingBuffer.retrieve,0.999892112,0.999891887,0.999894622,0.999883056,1,0.999883056
