func_name,Deepseek-V3.2,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini,Deepseek-V4-Flash
Bidi.getMemory,0.938651185,0.95459737,0.9056852,0.933110544,0.925675429,0.955136019
BeanUtil.fillBeanWithMap,0.969225121,0.942397779,0.916961175,0.945244766,0.95575172,0.966644103
View.getSingleton,0.832241294,0.816126563,0.741652198,0.798699286,0.80157295,0.784107652
RepairingTask.initRepairingHandlerAsync,0.830408032,0.856818996,0.798691785,0.831692578,0.832301669,0.815576921
PartitionReplicaFragmentVersions.setVersions,0.967041894,0.969494432,0.959530268,0.976733649,0.965959615,0.94144815
Session.write,0.81815682,0.854745463,0.851760613,0.844757836,0.889551425,0.857286006
FlinkKinesisProducer.flushSync,0.872873916,0.930384939,0.969676296,0.889781407,0.967193945,0.947856485
JShell.eval,0.953332801,0.878733955,0.852499101,0.851880723,0.892978907,0.950412539
DateTimeFormatter.format,0.931586103,0.931586103,0.93281406,0.932276999,0.99987466,0.932021678
SpiderScan.stopScan,0.990281752,0.990375158,0.940780557,0.963136892,0.990366605,0.990375158
DDSXMLParser.parseGrid,0.918069777,0.91478475,0.951712785,0.940379965,0.923909828,0.907260769
ExecutionGraph.attachJobGraph,0.866494107,0.896521272,0.897961363,0.896445191,0.912355815,0.895067908
CRLNumberExtension.set,0.958149045,0.960507865,0.964606358,0.951897804,0.97002424,0.921544049
Excel03SaxReader.getSheetName,0.934619123,0.886976998,0.864768034,0.936071906,0.945744954,0.937511018
XmlUtil.escapeXml,0.946935461,0.802447037,0.89134956,0.886372091,0.921368485,0.986283304
ContextAuthenticationPanel.changeMethodConfigPanel,0.903774661,0.841657879,0.920498696,0.915704829,0.823922226,0.87999614
CrossDriver.setup,0.999869196,0.999857491,0.999857921,0.999857491,0.999790817,0.999892195
DiskCache2.createUniqueFile,0.840847404,0.85423977,0.915475306,0.844204518,0.887528779,0.843854873
TransformerImpl.reset,0.866578027,0.836040743,0.84630057,0.817868235,0.832072167,0.817997123
Progress.complete,0.85836662,0.791363866,0.85348939,0.791975868,0.859986497,0.85836662
TreeSet.addAll,0.933569508,0.897599171,0.925167651,0.930639817,0.898687648,0.913446403
EventServiceImpl.getRegistrations,0.91422776,0.965230245,0.951952999,0.965118685,0.957984742,0.964869964
GroovyRunnerRegistry.entrySet,0.999892602,0.98466404,0.968084268,0.968316839,0.992922656,0.984534474
MapOutputFile.removeAll,0.849528459,0.900264115,0.895293726,0.84433137,0.833571742,0.808488391
HighlightGenerator.generate,0.884826537,0.885623619,0.891149052,0.87338639,0.627102519,0.929185509
DerValue.toDerInputStream,0.871514462,0.86301187,0.909812024,0.90414336,0.943999809,0.893768436
DefaultGroovyStaticMethods.getBundle,0.881166727,0.880851561,0.871156469,0.877656325,0.870727931,0.895384989
BuildState.flattenArtifacts,0.803435938,0.789601799,0.861219057,0.878719868,0.844838503,0.821424166
ExcelFileUtil.isXlsx,0.940544114,0.916832359,0.941020901,0.940744823,0.943319246,0.801936884
OlsonTimeZone.setID,0.966611473,0.927175746,0.953337328,0.967599721,0.99487486,0.96339068
CmsADEManager.getFormatterSettings,0.910020484,0.80764043,0.884641784,0.894138175,0.941635766,0.904573823
ExceptionUtil.getMessage,0.938325825,0.969695655,0.913119104,0.937563226,0.96998991,0.961426286
ChemicalFilters.convertOrder,0.904540949,0.900838015,0.910170394,0.874695487,0.909915565,0.906777907
OptionsApiPanel.getChkEnabled,0.999876169,0.999876169,0.981123027,0.982562536,0.980302941,0.944580082
LinearEquationSystem.equationsToString,0.982285555,0.964629556,0.999889932,0.715569391,0.997361147,0.984189766
DirectoryCollection.iterateOverMFileCollection,0.931051866,0.837593331,0.933822203,0.854508033,0.908150703,0.919585773
LineColumnReader.readLine,0.940035969,0.948247904,0.925452992,0.937708434,0.937918442,0.937109405
AnnotationTypeFieldBuilder.buildAnnotationTypeMember,0.912296158,0.933223857,0.904320479,0.934885648,0.909568265,0.97888968
QueryChemObject.setProperty,0.855271769,1,0.827896801,0.861730816,0.863125786,0.855881727
DocEnv.printWarning,0.99223262,0.992320772,0.999889566,0.992437203,0.999880246,0.991935095
BaseLevel1.iamax,0.986792112,0.986538932,0.986307257,0.986140356,0.995702878,0.986996497
INFLO.computeNeighborhoods,0.876348895,0.865334432,0.943673685,0.902208876,0.889074598,0.859032538
SslCertificateServiceImpl.createKeyPair,0.954732721,0.985328129,0.949203747,0.985326608,0.933581434,0.94836711
EigenvalueDecomposition.cdiv,0.98396262,0.983904089,0.984128436,0.983994426,0.984609222,0.984199503
CmsStyleVariable.setStyle,0.894448329,0.969730905,0.888507791,0.9042532,0.927147372,0.890278519
JsonMappers.getLegacyMapperFor,0.927964829,0.956175908,0.940607598,0.81746778,0.931199494,0.866110243
FastDatePrinter.selectNumberRule,0.973672176,0.999888195,0.941007649,0.974143939,0.940907854,0.999900859
RPUtils.buildTree,0.955679003,0.954572359,0.959077524,0.955606623,0.952419663,0.958087521
EnhanceImageOps.equalize,0.966590842,0.947698521,0.926341769,0.947976267,0.94663194,0.945031085
Messages.loadResourceBundle,0.858231502,0.897397444,0.901006216,0.844152971,0.913060772,0.842140402
BufrSplitter.readBuffer,0.840609385,0.869339161,0.905453478,0.896139636,0.878687445,0.896298273
LookasideCache.checkEvict,0.90680492,0.861503653,0.83940223,0.904620292,0.886922594,0.894728729
Logging.log,0.979337004,0.97947711,0.925004554,0.905963205,0.925426289,0.979337004
Dap2Lex.yylex,0.909834938,0.85674661,0.862121549,0.854424588,0.884145166,0.907022921
DataXceiver.run,0.858069916,0.826219958,0.883352145,0.833922599,0.841674026,0.816555356
CollectionExecutor.executeDataSink,0.898450455,0.84415956,0.889773539,0.916155576,0.923802664,0.906680123
SqlDateTimeUtils.dateDiff,0.996792825,0.887710842,0.987686733,0.914614613,0.992670235,0.996632824
EnumTypedef.writeCDL,0.981186278,0.980760698,0.983782612,0.983808993,0.983755747,0.963847979
HomographyInducedStereo3Pts.computeB,0.922755993,0.850690785,0.910536925,0.886128795,0.905247264,0.902323077
SerializedRecord.getStrings,0.933209792,0.845040708,0.810191696,0.896696194,0.932878672,0.927291549
ScanProgressDialog.getMainPanel,0.880423791,0.87641507,0.869017675,0.870686543,0.863371922,0.86784608
SameDiff.fit,0.927812071,0.928156992,0.857625651,0.912003253,0.905691811,0.904334883
OPTICSXi.updateFilterSDASet,0.9948283,0.952218376,0.9846057,0.953749898,0.986002797,0.908288825
FormatUtil.formatTo,0.951387274,0.94965568,0.94045969,0.925570399,0.983159688,0.951619739
ServletUtil.getParamMap,0.897560186,0.908555548,0.875491998,0.906765349,0.843509774,0.869526722
Config.setLockConfigs,0.995722854,0.995885322,0.995800453,0.995978234,0.995853791,0.995915041
AnnotationTypeRequiredMemberWriterImpl.getSummaryTableHeader,0.913050766,0.950185357,0.912022376,0.9120728,0.911256703,0.897807636
UnicodeReader.digit,0.869404917,0.862882627,0.85188663,0.892170893,0.855051146,0.850531782
A_CmsUI.changeProject,0.864143747,0.858895265,0.918847088,0.902655535,0.933131367,0.932490671
Duration.dividedBy,0.859110761,0.888588894,0.842031344,0.866888153,0.87739898,0.892540861
KvStateSerializer.serializeMap,0.969176715,0.973291341,0.983183378,0.946658688,0.955484297,0.95666401
Segments.getTotalClusterCount,0.982947915,0.983068092,0.968714371,0.974075788,0.974506758,0.974954936
BaseTransport.internalMessageHandler,1,0.999910839,0.999866402,0.934586148,0.999889143,0.920244922
AbstractJoiner.prepareClusterState,0.904057322,0.930973625,0.875028791,0.87508516,0.884426711,0.939899837
Java2DFrameConverter.getFrame,0.866845515,0.884491827,0.916478492,0.851067044,0.898286077,0.889068066
ExtensionScript.invokeSenderScript,0.977446159,0.992939197,0.952490105,0.977626698,0.960768026,0.994346605
CmsUploaderFileApi.onBrowserError,0.901164028,0.910488624,0.835728345,0.910872744,0.901634382,0.910399021
ProxyServer.startServer,0.903480116,0.893242858,0.904510361,0.924947443,0.914145619,0.918813089
AbstractFilteringStrategy.evaluateQueryEventFilter,0.900003631,0.975483996,0.961774911,0.916229046,0.953708416,0.945633356
CmsResourceUtil.getFullPath,0.878645065,0.789169584,0.888633498,0.847238858,0.982806688,0.893490799
Planar.reshape,0.981581497,0.997200195,0.987621441,0.981203581,0.995679,0.984298462
MongoDS.initCloud,0.868578351,0.914298157,0.831123772,0.894824269,0.831896495,0.883489935
SqlConnRunner.del,0.960288319,0.972524277,0.979297199,0.960927191,0.950015041,0.959102433
SetUtils.difference,0.950459381,0.949714034,0.950728765,0.951522544,0.949397475,0.949916161
PharmacophoreMatcher.matches,0.915122001,0.929975061,0.901984539,0.877891397,0.931708901,0.878987049
Normalizer2Impl.recompose,0.913784282,0.917548228,0.907782525,0.908477475,0.926088655,0.920678471
CmsOverviewSearchIndexDialog.defineWidgets,0.87836715,0.770106431,0.997569366,0.964037563,0.897147965,0.883412572
ArrowConverter.writeRecordBatchTo,0.949683187,0.949630949,0.805343346,0.849646054,0.89361496,0.948934408
ExtensionDynSSL.getRootCaCertificate,0.893789458,0.913842153,0.914163695,0.829731847,0.926269707,0.878495639
SparkSequenceVectors.fitSequences,0.767700641,0.75270659,0.802109949,0.796297004,0.8572283,0.826254479
ConstantsSummaryWriterImpl.addPackageName,0.857432471,0.935118283,0.905582312,0.930144728,0.94262009,0.906184897
LocalTransformExecutor.executeJoin,0.868079973,0.89581228,0.818513927,0.80228465,0.934910556,0.826446467
VisOdomMonoPlaneInfinity.maximizeCountInSpread,0.930554028,0.840728073,0.858216302,0.879227174,0.859865848,0.785329907
Assert.checkNonNull,0.903910678,0.976855479,0.891731114,0.907584129,0.917875248,0.975965907
CmsXmlContentDefinition.findSchemaTypesForPath,0.944810293,0.929231064,0.917628165,0.889328725,0.907117378,0.954396547
AvroSerializer.snapshotConfiguration,0.84616384,0.855374065,0.85572314,0.919446168,0.919771393,0.856044076
LonePairElectronChecker.isSaturated,0.788998538,0.783077469,0.787600762,0.834721894,0.810839312,0.855636241
MemberSummaryBuilder.hasMembersToDocument,0.955139494,0.82935744,0.921881376,0.850125073,0.948114227,0.969214618
ByteBuffer.appendDouble,0.999894555,1,0.999883563,0.999916801,1,0.999842408
RandomUtil.randomColor,0.930241292,0.958184022,0.959882169,0.931266793,0.957209303,0.929630727
DefaultTableModel.addColumn,0.960300396,0.961173824,0.976211333,0.901960208,0.999887675,0.999850521
PROCLUS.computeDimensionMap,0.831630557,0.862099316,0.852224616,0.869793118,0.86948477,0.890956661
KerasTokenizer.textsToSequences,0.937573803,0.931161992,0.943018286,0.935891359,0.956298521,0.931548778
GempakSurfaceIOSP.buildShipFile,0.951510333,0.88315469,0.911409833,0.91091423,0.926590356,0.911156516
TypePrinter.className,0.951733472,0.92344304,0.921806873,0.923321679,0.929447107,0.947035327
CalibrationIO.save,0.912288771,0.898872366,0.91823398,0.818999163,0.925223452,0.894143988
NcmlConstructor.readVariable,0.862049692,0.877551195,0.886655652,0.87878649,0.857671033,0.857563071
DicLibrary.gets,0.917809727,0.918516877,0.926146314,0.878150765,0.997779233,0.877968567
FactoryBuilderSupport.autoRegisterNodes,0.541191754,0.687722545,0.727373693,0.663613977,0.670015382,0.726709159
RBBIRuleScanner.fixOpStack,0.911703477,0.92025649,0.901495872,0.909036003,0.920254579,0.946281886
ExtensionHttpSessions.getHttpSessionTokensSet,0.999856743,0.999833557,0.999142073,0.999137938,0.999024033,0.999898813
GlobalDSFactory.set,0.828066107,0.949682755,0.836817467,0.899322965,0.946104245,0.862055304
Spider.submitTask,0.843855744,0.761841541,0.911140971,0.820463237,0.915342605,0.791269677
ProxyThread.notifyPersistentConnectionListener,0.979463197,0.979424722,0.976137216,0.97925077,0.97666453,0.995967472
ConvolveImageNormalized.horizontal,0.978501683,0.979246651,0.972997699,0.976299571,0.972996869,0.97488966
PausableScheduledThreadPoolExecutor.setIncrementalDefaultDelay,0.919110032,0.922576159,0.802379815,0.836618013,0.942855994,0.906737669
CmsDefaultXmlContentHandler.validateLink,0.874745181,0.934323961,0.881682857,0.903615556,0.856265815,0.767124966
MathUtils.murmurHash,0.952038428,0.962591354,0.947960802,0.948320232,0.949405164,0.907698963
LUDecomposition.getU,0.995359169,0.995577134,0.99576675,0.936368904,0.995791449,0.934447521
Record.setNull,0.964547819,0.965476766,0.902189923,0.964256076,0.973624479,0.964866303
ExtAtomContainerManipulator.convertExplicitToImplicitHydrogens,0.875824106,0.853617592,0.869428049,0.848779645,0.891644242,0.846783714
AddOnLoader.getLocalClassNames,0.854468463,0.848403281,0.79580345,0.836031924,0.818782514,0.892703484
CalendarDateUnit.makeOffsetFromRefDate,0.847528569,0.948345546,0.934094193,0.878852107,0.834408497,0.941344811
TimeSourceProvider.getInstance,0.942742648,0.957768879,0.934632661,0.958971997,0.95034908,0.942230272
MemberSummaryBuilder.members,0.916212058,0.878987185,0.927804283,0.873559536,0.914775108,0.868334823
DoubleDynamicHistogram.materialize,0.951075309,0.92215501,0.967594848,0.938062459,0.936949209,0.938738312
WatchMonitor.createAll,0.89468927,0.895757782,0.968468288,0.913755479,0.967897472,0.92126978
VocabularyHolder.resetWordCounters,0.988124858,0.988124365,0.917468724,0.988009928,0.988137449,0.988298789
JShellTool.argsToSnippets,0.94707446,0.958905275,0.901815876,0.882654447,0.918394485,0.89839976
ProteinPocketFinder.assignProteinToGrid,0.918809682,0.905196246,0.935160404,0.923912672,0.938179731,0.942682241
QueueContainer.txnRollbackPoll,0.886186206,0.886183533,0.886210792,0.886448552,0.885597388,0.886007107
SimpleCamera2Activity.configureTransform,0.950916448,0.955672634,0.955468122,0.949344049,0.952443503,0.962339771
SingleInputPlanNode.accept,0.922321704,0.843835837,0.921272757,0.942492665,0.917212609,0.791283538
ClassGenericsUtil.instantiateLowlevel,0.911665122,0.921797716,0.899331972,0.803221313,0.936990059,0.944975108
KerasBatchNormalization.getMomentumFromConfig,0.995673439,0.995637204,0.999880475,0.995540002,0.996532326,0.995883906
ConvertBufferedImage.checkInputs,0.904311854,0.954519736,0.910089382,0.932005194,0.943183239,0.954537785
BondTools.isValidDoubleBondConfiguration,0.770345211,0.832406619,0.860543772,0.843131868,0.819235183,0.891447394
XLogPDescriptor.getHydrogenCount,0.99990612,0.999928798,0.999924599,0.999944743,0.99992978,0.999904474
Config.findMapEventJournalConfig,0.999932975,0.999911159,0.999908736,0.99993431,1,0.970342198
CmsBrokenLinkRenderer.renderBrokenLinkGroupContainer,0.922065608,0.829366948,0.883154914,0.888637642,0.776853006,0.907554095
DFSAdmin.metaSave,0.862435586,0.804236942,0.836586682,0.844428839,0.869742857,0.834399419
LogGammaDistribution.logpdf,0.94800765,0.93078515,0.952337066,0.927545281,0.940869979,0.968643358
Sql.executePreparedQuery,0.999869533,0.999894108,0.999873977,0.995536472,0.999901714,0.999869428
PROCLUS.greedy,0.963634935,0.937362289,0.956548855,0.954737657,0.941221966,0.964698454
ClassDocImpl.findConstructor,0.984405295,0.934001717,0.971058501,0.933415768,0.929720943,0.945512439
IntHashSet.add,0.915090611,0.91544209,0.925756903,0.909029131,0.916757857,0.939924384
CoronaJobTrackerRunner.localizeTaskConfiguration,0.905117608,0.872651666,0.869490826,0.832505341,0.913550804,0.871762225
IdcardUtil.getGenderByIdCard,0.942862505,0.944873098,0.93537785,0.957018797,0.904549379,0.936389772
GenericMethod.setParameter,0.819172473,0.822622939,0.81612426,0.84780152,0.835265742,0.891147758
SortedGrouping.combineGroup,0.939658061,0.937852664,0.93804961,0.939171158,0.937752419,0.937394185
CmsDefaultXmlContentHandler.initFormatters,0.95732396,0.913289986,0.896225147,0.922241978,0.961217158,0.894360567
PnPInfinitesimalPlanePoseEstimation.constructR,0.964307411,0.969869319,0.961388669,0.924957983,0.948900421,0.955873665
PopupMenuHistoryReference.initialize,0.906138159,0.918977562,0.886233548,0.825710345,0.715735977,0.80217212
RDN.avas,0.966778693,0.727439583,0.999950909,0.808904188,0.999929941,0.865461963
CalendarDate.parseISOformat,0.900354219,0.944760408,0.956246648,0.90053738,0.941864836,0.972682948
GridCoordSys.findCoordinateTransform,0.885541407,0.885173948,0.859672108,0.863354439,0.938632503,0.872195853
Integer.getInteger,0.878110041,0.999884815,0.999888052,0.893015522,0.999895567,0.999901681
Holder.of,0.978185849,0.978652844,0.976012302,0.979389434,0.97590793,0.969378928
LsImageVisitor.visit,0.854818549,0.870543126,0.880098955,0.82518168,0.819350057,0.920526275
Shape.toMmulCompatible,0.852362308,0.850387986,0.88568581,0.901358085,0.902077195,0.891353194
CollectionLevelScanner.getXlinkHref,0.833476829,0.795854315,0.908899992,0.89419305,0.904961202,0.835532726
EventPublisherHelper.publishCacheWideEvent,0.977670875,0.964639399,0.952833574,0.966068848,0.97852475,0.975660411
CmsFolder.isFolderType,0.968320405,0.925543199,0.970477996,0.97271616,0.956719852,0.920225747
Reaction.addMapping,0.987148104,0.986885125,0.985674225,0.86236702,0.927795885,0.816027526
Path.depth,0.782387243,0.897940194,0.700058478,0.695750379,0.958384797,0.729997673
PublisherCreateOperation.removePartitionResults,0.882224805,0.932146815,0.930903806,0.931942801,0.902274566,0.879713576
CommandFormat.parse,0.891838909,0.849161469,0.909010167,0.853006297,0.858685247,0.802123562
CmsAliasManager.checkPermissionsForMassEdit,0.880656812,0.957767471,0.831643764,0.880432562,0.849147326,0.880410846
SimpleSeekableFormatOutputStream.write,0.748721026,0.84784566,0.753702309,0.790446334,0.804839188,0.811439916
ExtensionLoader.hookScannerHook,0.935437334,0.926880282,0.945716773,0.942978291,0.926715334,0.920414901
ClusterServiceImpl.setClusterId,0.784121061,0.7585178,0.925313656,0.791510514,0.976230161,0.758228944
DataNode.reconfigurePropertyImpl,0.941182505,0.97400376,0.982817298,0.905294353,0.959736656,0.960552281
PartialFilledStructureMerger.generate,0.890664399,0.891354732,0.878707792,0.905146296,0.925861914,0.910013928
ServletUtil.getHeader,0.953746896,0.934019766,0.969984304,0.866046465,0.935066148,0.911829268
ThymeleafEngine.createEngine,0.939167198,0.948773147,0.95502591,0.945543438,0.947370157,0.938011764
MapEventPublisherImpl.isIncludeValue,0.911771413,0.942382268,0.843496031,0.945335198,0.951980414,0.940176332
HtmlDocletWriter.getTypeParameterLinks,0.99628164,0.996267535,0.999889321,0.996355504,0.996148934,0.996329289
