func_name,Deepseek-V3.2,Deepseek-V4-Flash,GPT-5.4-mini,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct
DoubleDynamicHistogram.materialize,0.951075309,0.938738312,0.936949209,0.92215501,0.967594848,0.938062459
WatchMonitor.createAll,0.89468927,0.92126978,0.967897472,0.895757782,0.968468288,0.913755479
VocabularyHolder.resetWordCounters,0.988124858,0.988298789,0.988137449,0.988124365,0.917468724,0.988009928
JShellTool.argsToSnippets,0.94707446,0.89839976,0.918394485,0.958905275,0.901815876,0.882654447
ProteinPocketFinder.assignProteinToGrid,0.918809682,0.942682241,0.938179731,0.905196246,0.935160404,0.923912672
QueueContainer.txnRollbackPoll,0.886186206,0.886007107,0.885597388,0.886183533,0.886210792,0.886448552
SimpleCamera2Activity.configureTransform,0.950916448,0.962339771,0.952443503,0.955672634,0.955468122,0.949344049
SingleInputPlanNode.accept,0.922321704,0.791283538,0.917212609,0.843835837,0.921272757,0.942492665
ClassGenericsUtil.instantiateLowlevel,0.911665122,0.944975108,0.936990059,0.921797716,0.899331972,0.803221313
KerasBatchNormalization.getMomentumFromConfig,0.995673439,0.995883906,0.996532326,0.995637204,0.999880475,0.995540002
ConvertBufferedImage.checkInputs,0.904311854,0.954537785,0.943183239,0.954519736,0.910089382,0.932005194
BondTools.isValidDoubleBondConfiguration,0.770345211,0.891447394,0.819235183,0.832406619,0.860543772,0.843131868
XLogPDescriptor.getHydrogenCount,0.99990612,0.999904474,0.99992978,0.999928798,0.999924599,0.999944743
Config.findMapEventJournalConfig,0.999932975,0.970342198,1,0.999911159,0.999908736,0.99993431
CmsBrokenLinkRenderer.renderBrokenLinkGroupContainer,0.922065608,0.907554095,0.776853006,0.829366948,0.883154914,0.888637642
DFSAdmin.metaSave,0.862435586,0.834399419,0.869742857,0.804236942,0.836586682,0.844428839
LogGammaDistribution.logpdf,0.94800765,0.968643358,0.940869979,0.93078515,0.952337066,0.927545281
Sql.executePreparedQuery,0.999869533,0.999869428,0.999901714,0.999894108,0.999873977,0.995536472
PROCLUS.greedy,0.963634935,0.964698454,0.941221966,0.937362289,0.956548855,0.954737657
ClassDocImpl.findConstructor,0.984405295,0.945512439,0.929720943,0.934001717,0.971058501,0.933415768
IntHashSet.add,0.915090611,0.939924384,0.916757857,0.91544209,0.925756903,0.909029131
CoronaJobTrackerRunner.localizeTaskConfiguration,0.905117608,0.871762225,0.913550804,0.872651666,0.869490826,0.832505341
IdcardUtil.getGenderByIdCard,0.942862505,0.936389772,0.904549379,0.944873098,0.93537785,0.957018797
GenericMethod.setParameter,0.819172473,0.891147758,0.835265742,0.822622939,0.81612426,0.84780152
SortedGrouping.combineGroup,0.939658061,0.937394185,0.937752419,0.937852664,0.93804961,0.939171158
CmsDefaultXmlContentHandler.initFormatters,0.95732396,0.894360567,0.961217158,0.913289986,0.896225147,0.922241978
PnPInfinitesimalPlanePoseEstimation.constructR,0.964307411,0.955873665,0.948900421,0.969869319,0.961388669,0.924957983
PopupMenuHistoryReference.initialize,0.906138159,0.80217212,0.715735977,0.918977562,0.886233548,0.825710345
RDN.avas,0.966778693,0.865461963,0.999929941,0.727439583,0.999950909,0.808904188
CalendarDate.parseISOformat,0.900354219,0.972682948,0.941864836,0.944760408,0.956246648,0.90053738
GridCoordSys.findCoordinateTransform,0.885541407,0.872195853,0.938632503,0.885173948,0.859672108,0.863354439
Integer.getInteger,0.878110041,0.999901681,0.999895567,0.999884815,0.999888052,0.893015522
Holder.of,0.978185849,0.969378928,0.97590793,0.978652844,0.976012302,0.979389434
LsImageVisitor.visit,0.854818549,0.920526275,0.819350057,0.870543126,0.880098955,0.82518168
Shape.toMmulCompatible,0.852362308,0.891353194,0.902077195,0.850387986,0.88568581,0.901358085
CollectionLevelScanner.getXlinkHref,0.833476829,0.835532726,0.904961202,0.795854315,0.908899992,0.89419305
EventPublisherHelper.publishCacheWideEvent,0.977670875,0.975660411,0.97852475,0.964639399,0.952833574,0.966068848
CmsFolder.isFolderType,0.968320405,0.920225747,0.956719852,0.925543199,0.970477996,0.97271616
Reaction.addMapping,0.987148104,0.816027526,0.927795885,0.986885125,0.985674225,0.86236702
Path.depth,0.782387243,0.729997673,0.958384797,0.897940194,0.700058478,0.695750379
PublisherCreateOperation.removePartitionResults,0.882224805,0.879713576,0.902274566,0.932146815,0.930903806,0.931942801
CommandFormat.parse,0.891838909,0.802123562,0.858685247,0.849161469,0.909010167,0.853006297
CmsAliasManager.checkPermissionsForMassEdit,0.880656812,0.880410846,0.849147326,0.957767471,0.831643764,0.880432562
SimpleSeekableFormatOutputStream.write,0.748721026,0.811439916,0.804839188,0.84784566,0.753702309,0.790446334
ExtensionLoader.hookScannerHook,0.935437334,0.920414901,0.926715334,0.926880282,0.945716773,0.942978291
ClusterServiceImpl.setClusterId,0.784121061,0.758228944,0.976230161,0.7585178,0.925313656,0.791510514
DataNode.reconfigurePropertyImpl,0.941182505,0.960552281,0.959736656,0.97400376,0.982817298,0.905294353
PartialFilledStructureMerger.generate,0.890664399,0.910013928,0.925861914,0.891354732,0.878707792,0.905146296
ServletUtil.getHeader,0.953746896,0.911829268,0.935066148,0.934019766,0.969984304,0.866046465
ThymeleafEngine.createEngine,0.939167198,0.938011764,0.947370157,0.948773147,0.95502591,0.945543438
MapEventPublisherImpl.isIncludeValue,0.911771413,0.940176332,0.951980414,0.942382268,0.843496031,0.945335198
HtmlDocletWriter.getTypeParameterLinks,0.99628164,0.996329289,0.996148934,0.996267535,0.999889321,0.996355504
InternalTimerServiceImpl.restoreTimersForKeyGroup,0.929872767,0.903013264,0.930550676,0.909981857,0.928364487,0.930798903
ReflectUtil.getMethodByName,0.999894073,0.999882555,0.936026624,0.999893104,0.883369958,0.833542674
QRDecomposition.isFullRank,0.949418954,0.948010745,0.913496231,0.892772102,0.941244827,0.893685809
HttpMethodBase.addUserAgentRequestHeader,0.834566063,0.835999525,0.957627044,0.721540546,0.762940623,0.748182044
MiniCluster.executeJobBlocking,0.983311975,0.980697735,0.975758624,0.982572135,0.954223765,0.976541658
FTPFileSystem.create,0.915050403,0.912261973,0.925069251,0.912130343,0.887496465,0.868443793
Router.allAllowedMethods,0.915073635,0.902432331,0.893704263,0.900491082,0.894031264,0.923802111
VisitorUtils.acceptVisitor,0.946096121,0.9326084,0.95434321,0.939464617,0.945388012,0.932805904
MStress_Client.readDFSPaths,0.911745663,0.926388967,0.90588269,0.94104616,0.947229624,0.867629844
CmsModuleImportExportHandler.getExportHandler,0.90545568,0.894778651,0.909175651,0.916352998,0.858436788,0.914304665
SerializingListener.processEvent,0.82913101,0.95179106,0.858810706,0.837726893,0.787897775,0.710631902
RingbufferContainer.checkBlockableReadSequence,0.896287088,0.901434641,0.943572162,0.892756996,0.902160397,0.925761218
CmsLinkProcessor.processLink,0.920170941,0.878088209,0.87668286,0.862160369,0.920660256,0.870114039
CmsSchedulerThreadPool.runInThread,0.95180402,0.890268494,0.920829993,0.945590148,0.930428324,0.904404977
EncodingGroovyMethods.decodeHex,0.877064647,0.878614774,0.898580375,0.863413111,0.919391506,0.872870721
JavacState.findAllArtifacts,0.845525234,0.959291423,0.927830292,0.82343049,0.892597269,0.848415617
ImageFlow.reshape,0.810821114,0.733962364,0.93624024,0.775267736,0.928537918,0.813099728
SpiderPanel.getAddedCountValueLabel,0.999897305,0.999928295,0.999910345,0.999914932,0.999912481,0.999910345
AbstractHeapPriorityQueue.clear,0.805769779,0.783280959,0.823062051,0.876829917,0.843832823,0.829779112
CmsCategoryService.localizeCategory,0.957895806,0.93256976,0.950096522,0.919131405,0.9527604,0.900366856
ModuleGraphBuilder.buildGraph,0.947579802,0.966577855,0.931277052,0.932529878,0.958378989,0.930262247
SOS.computePi,0.997992781,0.903299804,0.978606013,0.994462327,0.995384218,0.941372178
MapBuilder.putAll,0.897226177,0.999900132,0.999919791,0.89852551,0.999844231,0.898122158
ComponentMaximiser.maximiseComponent,0.913721927,0.925827341,0.914199266,0.937985328,0.941711131,0.937521761
AbstractStereo.contains,0.965349954,0.898491427,0.944370272,0.938666477,0.956909439,0.921339422
ConfigManager.getPoolMaximum,0.999944605,0.999874313,1,0.999892112,0.999907715,0.999923138
CmsDateBox.setFormValueAsString,0.89811816,0.912683924,0.882423202,0.93722635,0.922747338,0.801100835
MemberSummaryBuilder.buildConstructorsSummary,0.999892219,0.999903432,0.999923751,0.999916586,0.999906726,0.999924661
GetDirHandler.sendDIR,0.886165814,0.906516279,0.958501062,0.90155131,0.897395712,0.863037267
YamlConverter.convertYamlToJson,0.916614784,0.929140811,0.92486631,0.930580149,0.98290439,0.83639602
ModularJavaUtils.checkJavaInternalAccess,0.827276393,0.809587126,0.883694095,0.745331255,0.777122389,0.850054317
IsProtonInConjugatedPiSystemDescriptor.calculate,0.848521227,0.871551667,0.833272763,0.867244462,0.82078149,0.872277993
MethodBuilder.buildMethodDoc,0.917706626,0.91524176,0.997335028,0.91838298,0.988714625,0.917376522
InvDatasetImpl.transfer2PublicMetadata,0.868460368,0.955995398,0.888131533,0.911380296,0.912928261,0.846050494
RingbufferContainer.convertToData,0.956044675,0.882643272,0.894040506,0.902976716,0.881259442,0.881404592
OperationParkerImpl.onPartitionMigrate,0.917832415,0.962100595,0.976782305,0.958096654,0.965911124,0.893104526
MatrixParadigm.initializeWithDistances,0.889459126,0.951150736,0.819526175,0.900078972,0.81864152,0.952419892
CmsImageScaler.setCropArea,0.999901125,0.999907517,0.999885868,0.999882246,0.999904047,0.999917555
QuorumServiceImpl.findQuorum,0.970810327,0.971080513,0.948830111,0.971062274,0.956309636,0.902675035
ParseUtil.parseDouble,0.927722649,0.939790412,0.934448531,0.926910225,0.909491703,0.921283152
PerspectiveOps.multTranA,0.874892896,0.863738099,0.955058578,0.797591206,0.866309935,0.865432019
DistortImageOps.scale,0.854751632,0.9000102,0.943273614,0.902077313,0.876761446,0.863319401
CmsDriverManager.createSibling,0.870772482,0.868634681,0.897486343,0.884391527,0.868771423,0.866840131
ComputationGraph.feedForward,0.982837147,0.955993976,0.983032495,0.757642143,0.956140894,0.99989439
BasicConstraintsExtension.get,0.994400422,0.994650499,0.994400422,0.992794494,0.994650499,0.994551273
RefineThreeViewProjectiveGeometric.refine,0.918410098,0.950379081,0.914306302,0.933706355,0.95012914,0.883407548
CmsVfsService.getAvailableLocales,0.914937164,0.921590865,0.930682285,0.905130566,0.895841266,0.909382323
StabilizationCharges.calculatePositive,0.900525944,0.878394375,0.911349151,0.875483982,0.883928482,0.881624746
PoolInfoMetrics.getResourceMetadata,0.854106415,0.863759372,0.957227549,0.850150969,0.970456909,0.823131788
Utils.overriddenClass,0.919549658,0.949465053,0.937061015,0.935721808,0.911252204,0.923490145
GPathResult.plus,0.831033711,0.844005644,0.79052497,0.775268547,0.776858474,0.831727151
CmsModulesUploadFromServer.getModulesFromServer,0.935804377,0.86408142,0.881078853,0.949492023,0.78058349,0.875326722
User.getAuthenticationExtension,0.909007244,0.999853194,1,0.999859706,1,0.908891867
MainFooterPanel.addFooterToolbarRightLabel,0.871646846,0.902477571,0.835978655,0.867849505,0.660284117,0.871033403
InternalMailUtil.encodeText,0.917019682,0.930040606,0.986090107,0.930403786,0.872436521,0.931293036
NetworkTopology.getPipeline,0.860944682,0.883442078,0.876941666,0.851536926,0.903279686,0.882897846
MolecularFormulaManipulator.getHTML,0.919269629,0.919523805,0.893027213,0.921805445,0.792106125,0.841077084
CmsDriverManager.addResourceToOrgUnit,0.999924421,0.999868807,0.999903786,0.999913722,0.999889378,0.999895881
DFSContentProvider.refresh,0.860047751,0.861718877,0.87257659,0.957260781,0.873081016,0.855373253
RichDiagnosticFormatter.preprocessDiagnostic,0.960697008,0.972396538,0.959139687,0.972682517,0.909598114,0.885206086
AtomContainer2.setAtoms,0.716981032,0.73450311,0.748727767,0.740959901,0.685292006,0.752021017
ExtensionScript.getWriters,0.75254016,0.850966857,0.799403068,0.804536212,0.831255319,0.83268191
MethodWriterImpl.getMethodDetailsTreeHeader,0.999880141,0.999883416,0.998906954,1,0.998873119,1
NamespaceNotifierClient.removeWatch,0.938122944,0.946409586,0.923346293,0.933383814,0.920947562,0.924532499
ConnectTableDescriptor.withSchema,0.834931462,0.906077197,0.978551957,0.999836206,0.961196819,0.906348775
fannkuch.count_flip,0.933107181,0.937550375,0.902163441,0.935142376,0.90962292,0.908478269
SearchIterator.setIndex,0.860491162,0.865958718,0.873658674,0.862003914,0.823628072,0.88260607
DatasetUrl.searchPath,0.850737613,0.404891756,0.405003041,0.403000156,0.910710369,0.614190619
UserAgentParser.parseBrowser,0.970852763,0.970369555,0.970075599,0.969111464,0.970258348,0.969240593
Tailer.start,0.750943134,0.827940086,0.822125289,0.835497215,0.831720478,0.754741998
Logging.getLogger,0.887794374,0.770107416,0.843269197,0.827984614,0.864688468,0.79119773
A_CmsUploadDialog.closeOnSuccess,0.981481058,0.9998918,0.990128462,0.999903082,0.99992804,0.925246825
FileInputFormat.getStatistics,0.924077987,0.911970565,0.808590515,0.901308374,0.830248806,0.812041231
BaseMigrationOperation.executeBeforeMigrations,0.979860054,0.940196086,0.963204518,0.954445882,0.98087367,0.908014316
DecimalFormatSymbols.setDecimalSeparatorString,0.999906469,0.999912103,0.999942976,0.999899764,0.999905915,0.999878016
OUTRES.outresScore,0.895328625,0.904496483,0.938244734,0.913451443,0.876850738,0.842416601
TreeInfo.fullName,0.97232233,0.971321879,0.969632229,0.972624786,0.941468533,0.972916575
CmsContentService.getEntityId,0.878413996,0.857232403,0.790230247,0.852523904,0.824674812,0.858398966
DFSClient.methodBasedRecoverLease,0.896186235,0.938658254,0.90072351,0.890453956,0.928020417,0.889065847
View.displayMessage,0.976379801,0.944511221,0.957280397,0.950925481,0.922791338,0.957846932
NumberUtil.toUnsignedByteArray,0.883742308,0.848003117,0.992387443,0.934532474,0.967473847,0.852885495
DatasetConstructor.findGroup,0.940287192,0.925341344,0.922378686,0.935685337,0.865562026,0.863406134
HttpSession.setTokenValue,0.999826995,0.999893452,0.999876755,0.999873874,0.999846617,0.999805233
CmsSecurityManager.deleteRelationsForResource,0.987214689,0.992657492,0.987566203,0.986589472,0.991288805,0.963367862
Index.toStringDebug,0.843112814,0.860282814,0.847713999,0.870923947,0.786653685,0.863410625
VentoFoggia.findSubstructure,0.725597259,0.935663891,0.712614972,0.941956754,0.720277724,0.721200008
FlexibleLOF.getKNNQueries,0.920489214,0.943055806,0.96240193,0.932808444,0.951386055,0.892682976
MemberSummaryBuilder.buildMethodsSummary,0.999881779,0.999900564,0.999906241,0.999828815,0.99991513,0.999945371
MetaClassImpl.setupProperties,0.822834807,0.831555878,0.805267976,0.803349592,0.817776621,0.838888563
MolecularFormulaManipulator.adjustProtonation,0.889782944,0.925645579,0.925255254,0.923477648,0.902381533,0.910247859
AbstractStaticHistogram.growSize,0.925618305,0.931280431,0.908117424,0.92272706,0.98423509,0.903329796
ChemicalFilters.convertBondStereo,0.921595193,0.916119143,0.939814728,0.977127601,0.984112662,0.976642488
FairSchedulerServlet.generateSelect,0.976373751,0.979059174,0.981796649,0.976858835,0.977516225,0.928133131
PooledDataSource.getConnectionDirect,0.884116739,0.890495101,0.89831986,0.781120599,0.856524447,0.794634656
Generator.dataset,0.850878911,0.927980677,0.909326486,0.927158384,0.846423175,0.936980583
GridHorizCoordSys.setLatLonDxDy,0.94920202,0.928488705,0.972002556,0.930865317,0.945049623,0.947290646
CmsJspNavigationBean.getItems,0.932703628,0.910283046,0.951406379,0.914683211,0.919463984,0.970811248
SDBaseOps.gatherNd,0.999879523,0.999855357,0.999904843,1,0.999871695,0.999859515
CmsDataViewClientWidget.createWidget,0.803292118,0.936714208,0.823600332,0.876985223,0.797515564,0.836520207
EllipsesIntoClusters.axisAdjustedDistanceSq,0.931164937,0.954924865,0.965391199,0.933607668,0.78674682,0.801168238
RubberbandRectangleHandles.move,0.895121631,0.911227329,0.888533439,0.8954815,0.890503227,0.885437007
SimulatorEventQueue.addAll,0.931662088,0.975901886,0.975724517,0.934912646,0.961642259,0.900053185
VMath.timesEquals,0.993959169,0.993620836,0.994358614,0.994358614,0.994139114,0.993098754
DocTreeScanner.visitSerialField,0.999946447,0.999891855,0.999881055,0.999900781,0.999943803,0.999892353
ErrorCollector.getException,0.928503047,0.925757525,0.932455534,0.948620561,0.939060852,0.928490015
KinesisConfigUtil.validateConsumerConfiguration,0.89588684,0.893071246,0.826748567,0.864062382,0.912259584,0.88799026
CertificateIssuerExtension.get,0.957107088,0.985254943,0.98625282,0.992990736,0.99989086,0.993144895
Scheduler.updatePattern,0.980408759,0.98093237,0.980867658,0.980397023,0.980162398,0.753313528
SphereUtil.sphericalVincentyFormulaRad,0.940640681,0.940638627,0.934057933,0.940563958,0.935877437,0.940849267
Grib2Utils.getLatLon2DcoordType,0.923955283,0.909944218,0.973628404,0.864947576,0.871105811,0.918690854
CRDTReplicationTask.getNonLocalReplicaAddresses,0.913921187,0.983228421,0.991171439,0.985167889,0.98202559,0.985025632
CountingMigrationAwareService.getMigrationStamp,0.9668187,0.948073888,0.960998696,0.95321839,0.952274098,0.988482026
CacheStatisticsImpl.addGetTimeNanos,0.912697514,0.911816204,0.912150307,0.911816204,0.863311153,0.912157607
GeneralPath.shapeOf,0.894785131,0.894480457,0.8887992,0.902792212,0.88395495,0.903220941
ByteBuffer.appendLong,0.999904633,0.999915564,0.999915488,0.999884209,0.999896098,0.999915488
DocCommentParser.identifier,0.909555522,0.91110266,0.940953726,0.911248768,0.880274861,0.952376891
CliFrontendParser.mergeOptions,0.961090882,0.961085862,0.961246622,0.960819383,0.952748262,0.987955214
RuleBasedNumberFormat.getRuleSetDisplayNameLocales,0.965214515,0.930154925,0.960837602,0.939981223,0.925681605,0.832654807
SegmentsUtil.getShort,0.999913936,1,1,1,0.999947406,0.999918397
TaskTable.remove,0.986836609,0.986839788,0.992969307,0.987012974,0.977444754,0.986258462
EmptyIterator.get,0.916002862,0.725524438,0.857242841,0.725524438,0.917460548,0.854336271
ExtendedAtomGenerator.generate,0.861981574,0.905086979,0.912992891,0.880931347,0.886225882,0.85926705
WorkbenchPanel.addPanel,0.967786095,0.933925811,0.988852792,0.983352924,0.983003539,0.838052232
