func_name,deepseekv3.2_ires,deepseekv4-flash_ires,Qwen3-Coder-30B-A3B-Instruct_ires,gpt-5.4-mini_ires,Qwen3-32B_ires,gemini-3.1-flash-lite-preview_ires
CharsetToolkit.getReader,0.804759171,0.82634066,0.815298166,0.708691891,0.806009538,0.860881039
CatGenAndWrite.main1,0.863487738,0.823932434,0.840349838,0.834610937,0.860180073,0.904698202
DefaultStreamTokenizer.getTokens,0.78657851,0.829623016,0.839137791,0.559952951,0.818653468,0.843424253
CmsPublish.relationToBean,0.935307392,0.924234268,0.928085705,0.885803002,0.911651052,0.90742742
ClientPNCounterProxy.getReplicaAddresses,0.9329539,0.946572112,0.949576846,0.933344144,0.938184162,0.945980356
CreditBasedPartitionRequestClientHandler.channelActive,0.967960003,0.968476253,0.96832269,0.860645024,0.968625163,0.968042314
EstimateSceneCalibrated.convertToOutput,0.900171672,0.8797152,0.860452095,0.881670786,0.898639813,0.789952444
Configuration.generalValidOptions,0.930993519,0.968906587,0.921307363,0.986789359,0.909943678,0.951630199
MenuFileControl.importContext,0.917509981,0.912427801,0.890607402,0.957514719,0.93757515,0.948315093
Setting.getAndRemove,0.999879124,0.999889746,0.999885605,0.9999381,0.999902017,0.99645856
VFState.backTrack,0.666186872,0.742947778,0.769250425,0.828901763,0.702649237,0.58401919
CmsLinkProcessor.processLinks,0.982513432,1,0.964163567,0.963991743,1,0.964103094
UnitDimension.main,0.900516627,0.928272495,0.899973122,0.934352332,0.857315817,0.915054054
KerasModelBuilder.modelHdf5Filename,0.889576141,0.863656463,0.866544378,0.881719819,0.87279341,0.843490912
DateTimeUtils.unixDateToString,0.809238653,0.907738231,0.791407654,0.987737065,0.807899175,0.760528222
RocksDBOperationUtils.createColumnFamilyDescriptor,0.94898645,0.943531274,0.941157191,0.941027138,0.948414473,0.94635847
BondTools.isStartOfDoubleBond,0.885554325,0.895779826,0.897455051,0.880771425,0.892433585,0.834335252
UTF16.countCodePoint,0.990527084,0.99083162,0.990928815,1,0.990715155,1
NNDescent.boundSize,0.957947291,0.971492733,0.954090061,0.988502515,0.958013394,0.957017176
ListBuffer.append,0.918388643,0.915811026,0.874094662,0.885346347,0.917307,0.934158266
CmsContainerpageDNDController.isNewId,0.946253364,0.999904819,0.943591354,0.945119316,0.917962537,0.999897237
BinaryRowSerializer.checkSkipWriteForFixLengthPart,0.983001596,0.983670783,0.952999123,0.983786445,0.983805029,0.979405878
HTTPUtil.canonicalpath,0.995753828,0.995871875,0.793788101,0.999892656,0.995737866,0.893935449
DoubleArrayTrie.add,0.86490161,0.878963468,0.88048143,0.874465226,0.8816224,0.883831147
LocatedBlocks.setLastBlockSize,0.855893004,0.865841759,0.860326901,0.853754364,0.848811301,0.830847615
CmsListMetadata.htmlSearchBar,0.906288254,0.923281228,0.886611696,0.928650208,0.908402982,0.931191838
AutoImplementASTTransformation.getAllCorrectedMethodsMap,0.916640075,0.947962177,0.889180211,0.921637889,0.907741108,0.906274677
OverviewPlot.initialize,0.885225733,0.808229209,0.822304179,0.761071586,0.887256632,0.820446221
DenseHyperLogLogEncoder.estimateBias,0.820471182,0.917666765,0.792643599,0.801795826,0.814517182,0.84998592
Utils.parsePackageName,0.809936988,0.810828824,0.809049116,0.880970642,0.809988746,0.874377431
CompilerConfiguration.addCompilationCustomizers,0.953348002,0.966614438,0.968934517,0.959589113,0.963827332,0.964159106
CachingGroovyEngine.initialize,0.969530266,0.973346492,0.965424942,0.974204669,0.934913777,0.961239615
Config.setWanReplicationConfigs,0.999931137,1,0.999890277,0.999899791,0.999885115,0.999903364
PoolSchedulable.snapshotConfig,0.84793023,0.848729478,0.848351923,0.848351923,0.853803879,0.84793023
VMath.timesPlusTimes,0.998669773,0.99864685,0.998797529,0.729398442,0.958215709,0.984245569
ParameterizationFunction.determineAlphaMinMax,0.914601859,0.895315604,0.844800227,0.820931862,0.914843301,0.821033287
Numbers.asDoubleExactly,0.98453285,0.987886448,0.989743637,0.989820628,0.984635787,0.990838031
HttpSessionsPanel.getHttpSessionsTable,0.811403427,0.872857177,0.823201821,0.796386118,0.829461974,0.907083924
ObjectGraphBuilder.setReferenceResolver,0.964669459,0.96894588,0.970367795,0.958445033,0.96463128,0.97469582
GenerationBatch.addSource,0.879768215,0.866879869,0.851722443,0.753965732,0.866751765,0.837589427
HtmlDocletWriter.printHtmlDocument,0.957420259,0.952936183,0.889444062,0.971619604,0.956812194,0.978262119
CmsLoginManager.removeLoginMessage,1,0.99990263,0.999830287,0.999849396,0.999917851,0.99991305
DefaultJsonGenerator.writeIterator,0.910331561,0.925532191,0.951091109,0.934521946,0.895905126,0.944411298
Counters.write,0.781135131,0.822419965,0.930728436,0.927949457,0.797701025,0.863691802
JsonObject.add,0.929257899,0.999922405,0.929586109,0.924405518,0.929721772,1
MainFrame.setTitle,0.922058163,0.913430711,0.965241504,0.967520337,0.926758631,0.95088751
AssistedCalibration.captureFiducialPoints,0.84355696,0.839176679,0.831412703,0.839227204,0.829543026,0.835236688
AbstractParamContainerPanel.expandParamPanelNode,0.996511458,0.996556791,0.996370482,0.999905953,0.996455063,0.999909235
StandbySafeMode.triggerFailover,0.872683283,0.865403611,0.836358966,0.829950501,0.837973868,0.826387102
JobMonitor.doMonitor,0.80428879,0.85330199,0.792019937,0.857534575,0.887521194,0.844759861
SDBaseOps.cumprod,0.999899669,0.999888195,0.999869625,0.810233561,1,0.999892724
ResourceProfile.isMatching,0.956255248,0.956406898,0.956680351,0.949646059,0.956492927,0.96269726
ParosTableStructure.reconnect,0.873463511,0.869345532,0.835927779,0.917976397,0.810531873,0.918424431
ProxyGeneratorAdapter.visitClass,0.892787581,0.821656539,0.880069784,0.835495251,0.900507455,0.851992598
CmsUgcSession.updateUploadResource,0.938494657,0.971885684,0.968123215,0.976471955,0.933231011,0.935136829
DragableArea.disableStop,1,0.999867949,0.999926548,0.999869714,0.999904123,0.99991276
ProbabilityWeightedMoments.samLMR,0.863301266,0.939944222,0.938958223,0.970118527,0.865399492,0.906057339
NetUtils.getSocketFactory,0.92288602,0.958240267,0.961183726,0.966080639,0.962552647,0.927137049
DataStorage.doMerge,0.886857511,0.90515642,0.9089619,0.913790061,0.890050291,0.91199964
RecoverableMultiPartUploadImpl.uploadPart,0.814481802,0.835395038,0.803263089,0.829047558,0.890037012,0.770102626
FileUtil.isDirEmpty,0.991770183,0.982778471,0.960041651,0.957818356,0.99162072,0.981594881
StructureDataW.getScalarLong,0.99989031,0.999867195,0.999900283,0.843901917,0.999908679,0.999905507
PropertyWriterImpl.addNavDetailLink,0.999903444,0.999871122,0.999873972,0.999873972,0.999911677,0.999883328
VisibleMemberMap.getInheritedPackagePrivateMethods,0.7505975,0.864358668,0.884496539,0.737033677,0.754130975,0.804711742
BulkIterationNode.setNextPartialSolution,0.818193283,0.809424244,0.773331832,0.788221588,0.850738398,0.79741642
Sftp.get,0.999826454,0.999937418,0.999877174,0.999911321,0.999850384,0.999834702
CDMUtil.computeEffectiveShape,0.950906589,0.950672037,0.950976952,0.915943293,0.950790712,0.949209317
SpiderParam.setMaxDepth,0.957446412,0.965132551,0.963263651,0.907682486,0.957530113,0.950615513
FactoryDetectDescribe.surfFast,0.965307882,0.971806329,0.968348632,0.96541194,0.955571691,0.923982455
DoradeVOLD.getParamList,0.929877065,0.845831266,0.877448639,0.849121056,0.920542464,0.898733687
CmsSecurityManager.readParentFolder,0.999496232,0.998469539,0.999434001,0.997723091,0.999420453,0.998386084
VFlibMCSHandler.set,0.855674753,0.854227113,0.854496549,0.755520126,0.854060487,0.852224082
CmsLogFileApp.addChannelButton,0.962226772,0.96882787,0.967290261,0.930465963,0.955393984,0.937439639
WalkingIterator.fixupVariables,0.926549526,0.924063616,0.923638818,0.923455051,0.923981119,0.923455051
VisibleMemberMap.getMembersFor,0.851021565,0.977506677,0.902455016,0.86142973,0.848929716,0.940160258
ForceFieldConfigurator.assignAtomTyps,0.899627088,0.913987294,0.90139449,0.89579147,0.876069219,0.827174854
CmsADECache.uncacheGroupContainer,0.999849283,0.999878856,0.994409416,0.999892913,0.999830388,0.994342668
ExtensionPassiveScan.setPluginPassiveScannerAlertThreshold,0.996498476,0.99641549,0.996429694,0.996338086,0.99648778,0.996363592
IoUtil.contentEquals,0.933717081,0.933765787,0.933923959,0.933651989,0.891777292,0.944252696
GroovyShell.evaluate,0.935646952,0.999903825,0.99989714,0.999886506,0.939785687,0.875213974
SegmentMeanShiftSearch.weight,0.905582342,0.917179234,0.912148312,0.963540975,0.925539973,0.954643439
RedisDS.init,0.843978866,0.83638613,0.854796877,0.956107006,0.847004675,0.918095453
CmsPatternPanelMonthlyView.initSelectBoxes,0.956853175,0.955573348,0.95676589,0.866011114,0.955513453,0.968564031
OPTICSXi.extractClusters,0.866306376,0.868066704,0.877388499,0.896588719,0.838138175,0.897808662
Record.getFieldInto,0.946731699,0.958925185,0.923562955,0.946512502,0.931549922,0.954094842
CmsFileUtil.removeTrailingSeparator,0.994635181,0.983500655,0.960032788,0.960624954,0.961130004,0.98216135
GroovyRowResult.getAt,0.797448259,0.78567834,0.862356667,0.742940435,0.802472511,0.72646707
CmsInheritanceReferenceParser.getReference,0.999878725,0.990209201,0.994047587,0.955467746,0.999893633,0.999889437
TldRegionTracker.updateCurrent,0.821592601,0.874614262,0.969236415,0.872738893,0.954540575,0.990533396
EnumUtil.getFieldNames,0.905139285,0.909991382,0.902268024,0.881357988,0.901906979,0.914122562
GPathResult.getAt,0.803306915,0.735378826,0.810983139,0.711894767,0.772034819,0.663143201
Statistics.columnNullCount,1,0.99989283,0.99991247,0.999895414,0.999875125,0.999887213
DecimalFormatSymbols.setMonetaryGroupingSeparatorString,0.999900884,0.999900884,0.999899357,0.998937168,0.999913359,0.999872615
FundamentalLinear7.computeCoefficients,0.902139202,0.889978757,0.950885825,0.766795249,0.891166326,0.860512374
A_CmsDirectEditButtons.removeHighlightingAndBar,0.891279476,0.807706995,0.823178607,0.985744561,0.789399154,0.749697596
Config.setQueueConfigs,0.999902532,0.999855872,0.999879227,0.298830212,0.999927178,0.999180518
FundamentalExtractEpipoles.process,0.96504601,0.899571493,0.84666331,0.945040133,0.915524502,0.949026148
ComputationGraph.pretrain,0.984596149,0.984685347,0.999905113,0.999885005,0.984500343,0.99990668
LocalMapStatsImpl.setIndexStats,0.891752511,0.889182108,0.878808687,0.87814863,0.89157758,0.879775665
SplitDataProperties.getAllFlatKeys,0.908711406,0.960823526,0.947023903,0.957549718,0.906325569,0.956950177
QueueContainer.poll,0.959828289,0.976129076,0.976013242,0.975490272,0.976170992,0.97591076
MultipartFormData.getFiles,1,1,0.999861751,0.999838086,0.999869719,0.999906559
EvaluateVarianceRatioCriteria.evaluateClustering,0.902191117,0.87730852,0.911129237,0.910008596,0.928541476,0.881998246
X509CertImpl.getIssuerX500Principal,0.999906787,0.998358542,0.994616708,0.99664595,0.999891049,0.999903701
SM2.decrypt,0.985593886,0.992412692,0.986804696,0.995749816,0.985799061,0.986846824
CmsSitemapDNDController.handleDropSitemapEntry,0.880735462,0.882689254,0.888857044,0.888317819,0.872448817,0.847829954
RegularPathGraph.combine,0.854082461,0.87319943,0.696902205,0.907014655,0.854341604,0.795226254
DateIntervalFormat.fieldExistsInSkeleton,0.94226423,0.949035714,0.949083234,0.942548537,0.960703279,0.958177005
FSEditLog.logDelete,0.999873113,0.999872262,0.999891683,0.878660853,0.999929907,0.999896638
InvokeOnPartitions.invokeAsync,0.597427758,0.469062118,0.603728141,0.641552027,0.589449934,0.644041685
ZombieJob.makeUpRuntime,0.891232002,0.927756228,0.910493988,0.873172242,0.911952689,0.924925152
DateTimeExtensions.getZoneOffset,0.973850319,0.974559124,0.987433474,0.900262863,0.973509292,0.999871406
ClassWriter.instance,0.999881476,1,0.997452476,0.957947327,0.999883573,0.997253516
WindowsGrouping.hasTriggerWindow,0.898870806,0.88741674,0.873281605,0.939506431,0.899567642,0.836864501
DigitList.append,0.971805747,0.977279098,0.977994547,0.972981211,0.977802399,0.975558958
ExtensionAntiCSRF.generateForm,0.746146398,0.892855356,0.849215587,0.889989301,0.826301785,0.925351157
ParosTableHistory.deleteTemporary,0.877672238,0.955600711,0.955981285,0.956427202,0.87403356,0.874667923
ClassNodeUtils.getPropNameForAccessor,0.835851327,0.823838928,0.838915258,0.75178719,0.829962147,0.840809834
ClassWriter.writeParameterAttrs,0.905333331,0.948873412,0.892328245,0.903476481,0.879271116,0.92268673
SpanningTree.getCyclicFragmentsContainer,0.872546539,0.875480517,0.87948197,0.860764502,0.872754406,0.874503608
QuorumJournalManager.saveDigestAndRenameCheckpointImage,0.734073576,0.745892641,0.814848476,0.922003038,0.810121129,0.832078669
UnitImpl.isCompatible,0.921325129,0.919971389,0.852792444,0.976705265,0.920696933,0.965695736
GaussianAffinityMatrixBuilder.buildDistanceMatrix,0.965579529,0.956625011,0.973512136,0.975673104,0.964524951,0.954984856
OptionsCheckForUpdatesPanel.getPanelMisc,0.899392547,0.893579369,0.90653114,0.894568004,0.899361881,0.900181217
ModifierUtil.hasModifier,0.932947816,0.955550892,0.956815743,0.176392323,0.931860603,0.957309672
FactoryDerivativeSparse.createTwo1,0.996817841,0.999117822,0.99916685,0.999262703,0.996882119,0.999327399
LocatedDirectoryListing.readFields,0.89851528,0.884088309,0.858379107,0.906845168,0.884451104,0.854161797
ActiveEntity.load,0.865718678,0.880044893,0.863286379,0.862247831,0.737559051,0.939845874
MolecularFormulaManipulator.getMostAbundant,0.872394117,0.902109147,0.897002743,0.887461443,0.890575702,0.871586993
DFSClient.saveNamespace,0.951232037,0.944364314,0.911206625,0.999913237,0.951942533,0.986821821
ElementKindVisitor6.visitExecutable,0.997051309,0.994274106,0.968410593,0.950961046,0.997188019,0.995222427
XPathContext.releaseDTMXRTreeFrags,0.98002579,0.963643419,0.980256835,0.955415708,0.963643419,0.963643103
DocImpl.readHTMLDocumentation,0.856035927,0.8841458,0.887445379,0.8125842,0.860144456,0.876754136
ArrowConverter.getFieldForColumn,0.949511972,0.945836006,0.945909769,0.949741018,0.941863485,0.944659095
DebugSubstance.replaceAtomContainer,0.951205154,0.998172351,0.998059707,0.909983057,0.948727015,0.98646844
Types.OBJECT_ARRAY,0.939778522,0.966780774,0.954984711,0.963760569,0.940175503,0.953571126
ChemObject.compare,0.865205012,0.87855462,0.932607312,0.948776121,0.866117648,0.876468479
NetUtil.localIpv4s,0.867221698,0.88214796,0.822710172,0.949798426,0.865778904,0.841877532
DataStream.writeAsCsv,0.883838046,0.882549261,0.880814143,0.875109293,0.890841282,0.900905181
AtomContainerManipulator.removeNonChiralHydrogens,0.917555306,0.875600868,0.91367216,0.893853691,0.894336576,0.884861041
NonFlatRStarTree.computeHeight,0.959623775,0.988277762,0.969529721,0.968325415,0.95951485,0.939989595
CertificatePoliciesExtension.delete,0.99989103,0.999899805,0.999871416,0.999897043,0.999903819,0.999867285
DefaultPageHeader.writeHeader,0.999892247,0.999919841,0.999936228,0.999879153,0.999915913,0.999896832
JVMUtil.isHotSpotCompressedOopsOrNull,0.918632989,0.887305967,0.886234032,0.92677977,0.918518567,0.944008808
CmsJspStandardContextBean.getSitePath,0.989399832,0.954834281,0.947633764,0.945541999,0.875861813,0.987672628
CSSClassManager.addClass,0.973718324,0.981136116,0.980975058,0.966992954,0.980976276,0.978837338
JavacTrees.instance,0.860335461,0.815079233,0.813655252,0.815764223,0.800467672,0.829838013
HttpPostCommandProcessor.handleWanPausePublisher,0.990349106,0.983030133,0.988553372,0.983948018,0.991658203,0.972852817
AtomMassGenerator.showCarbon,0.878334618,0.918406463,0.918406463,0.968604575,0.913771405,0.918769917
Partition.order,0.988189778,0.993335194,0.990657364,0.800489661,0.993789239,0.988576758
HadoopRecoverableFsDataOutputStream.waitUntilLeaseIsRevoked,0.721064255,0.836965067,0.747405833,0.843562139,0.746555879,0.766665626
NestedClassWriterImpl.addSummaryType,0.870375037,0.860883459,0.95895547,0.945889125,0.869970731,0.990392906
SingularValueDecomposition.rank,0.908342928,0.890729695,0.930792365,0.930952103,0.824714364,0.833239172
KeyPointsCircleHexagonalGrid.computeEllipseCenters,0.847123777,0.865003839,0.78740656,0.864594686,0.863206905,0.807741082
ScanProgressItem.refresh,0.733549709,0.743341459,0.669366039,0.729295878,0.725582631,0.826204632
TransformProcess.transformRawStringsToInputList,0.967909152,0.94038881,0.951693391,0.914829679,0.968053327,0.968188866
SerializedFormBuilder.buildFieldDeprecationInfo,0.958913077,0.962508089,0.951043492,0.976812765,0.958119366,0.961231461
ChemObjectIO.addSettings,0.853973136,0.970783288,0.95183711,0.912310973,0.869878214,0.90864669
SiftScaleSpace.applyGaussian,0.895065417,0.89415473,0.894024655,0.831622204,0.894957269,0.879062422
ContourFeatureRenderer.draw,0.923405281,0.877296494,0.9221204,0.897622425,0.922910922,0.895681254
SpatialUtil.intersection,0.993160909,0.992238001,0.992458072,0.995651641,0.993043182,0.99724439
ThreadPoolExecutor.interruptIdleWorkers,0.960700908,1,0.99842943,0.999890328,0.992768427,0.999890778
SiftDetector.processFeatureCandidate,0.805124558,0.794456962,0.827229579,0.806675281,0.828442873,0.838813496
ExampleImageStitching.computeTransform,0.967186553,0.975412613,0.968688868,0.980098236,0.967080286,0.976613562
MultiSlice.toConstraintString,0.803937606,0.680864801,0.669290565,0.531366358,0.842823382,0.90003023
EventServiceSegment.removeRegistrations,0.975253664,0.983634778,0.983494591,0.760604043,0.974899378,0.959319863
JavacParser.foldStrings,0.900375527,0.932552106,0.887501749,0.914127532,0.792198694,0.915772726
ImageType.isSameType,0.90503939,0.913841911,0.914357915,0.947870826,0.903639794,0.904467094
FSNamesystem.checkLease,0.850755488,0.786688437,0.82518145,0.797707044,0.837156464,0.826938746
SpiderThread.addSpiderListener,0.910433191,0.909482782,0.910177862,0.921125242,0.909125938,0.909532009
ArrayStructure.getArray,0.925170322,0.917495316,0.913869722,0.939614185,0.91462668,0.932508931
Spider.isDefaultPort,0.84307127,0.939342886,0.97425009,0.939585347,0.843700786,0.94445223
MiniMax.findPrototypeSingleton,0.943935414,0.96090389,0.949404434,0.951985793,0.949034185,0.934528779
OptimizableHashSet.nextPowerOfTwo,0.92000514,0.920197394,0.8956407,0.965393621,0.921574325,0.920901001
Configuration.getFinalParameters,0.761619221,0.87170384,0.871263597,0.860864771,0.76497333,0.814544844
