func_name,deepseekv3.2_ires,deepseekv4-flash_ires,gpt-5.4-mini_ires,gemini-3.1-flash-lite-preview_ires,Qwen3-32B_ires,Qwen3-Coder-30B-A3B-Instruct_ires
ZookeeperOffsetHandler.prepareAndCommitOffsets,0.923279644,0.870198568,0.866804727,0.920418412,0.902645037,0.907841159
ScaledUnit.fromDerivedUnit,0.999907377,0.98070896,0.999885732,0.999885902,0.988760006,0.980348009
GlobalLogFactory.set,0.921656697,0.914067666,0.943397447,0.908208771,0.921593233,0.897755384
ServerCore.getClientNotificationQueue,0.905010024,0.90502428,0.905399284,0.90563632,0.90563632,0.905856828
CmsCategorySelectDialog.onOk,0.925977606,0.908610821,0.939694309,0.868878685,0.88968756,0.892820801
AssociationRule.appendTo,0.843807269,0.867764265,0.85470281,0.884120265,0.878706666,0.836103234
Downloader.checkMD5OfFile,0.868087156,0.879227321,0.908167817,0.915561841,0.85195371,0.936348812
CmsSearchUtil.getSearchRootsForScope,0.871260153,0.874841531,0.941136271,0.946804074,0.856823449,0.87163698
CompileUtils.addLineNumber,0.811369873,0.845026593,0.820184897,0.862508908,0.807059522,0.811134796
ValueAggregatorJob.main,0.988575049,0.994432016,0.914445457,0.994634607,0.994404392,0.907640805
StaticTypeCheckingSupport.isOperationInGroup,0.921948526,0.925217422,0.924999321,0.924433474,0.922599979,0.846386585
CoverageRenderer.setCoverage,0.861851243,0.929472661,0.93074647,0.885659301,0.901785292,0.83764983
TreeTranslator.visitTopLevel,0.763364142,0.93817511,0.878389656,0.852814024,0.765900463,0.65944247
Node.replaceNode,0.792204866,0.796593583,0.819894215,0.748431214,0.825050944,0.714729876
ParameterTypes.fitToVargs,0.872840504,0.885359756,0.904085595,0.932769678,0.85129248,0.891708358
HttpServer.getFilterInitializers,0.853352715,0.905636271,0.890537569,0.894835178,0.857320188,0.859139337
UtilLepetitEPnP.jacobian_Control3,0.990542209,0.96650235,0.988558472,0.985434614,0.988609305,0.984729372
HashUtil.apHash,0.965538242,0.965176046,0.964667895,0.962006249,0.9654313,0.964893842
Convertor.resource2Order,0.980092607,0.928471093,0.979085718,0.999945882,0.979777636,0.928229554
Ring.getNextBond,0.867880887,0.850220471,0.894450108,0.847790992,0.859002432,0.889983179
Bidi.resolveExplicitLevels,0.89890746,0.903170882,0.835448252,0.851827529,0.876247202,0.853959144
ExcelBase.getSheets,0.885539867,0.999938639,0.999921222,0.940069138,0.884850039,0.919594591
FloatColumnsMathOpTransform.map,0.872927681,0.925096161,0.922882984,0.887021561,0.868824402,0.910003272
PharmacophoreAngleBond.getBondLength,0.702011604,0.830114688,0.690921846,0.894699102,0.702500837,0.690769208
AtomTypeReader.readAtomTypes,0.914560396,0.88202771,0.895824933,0.890629604,0.913767328,0.914739779
PatternTokenizer.setIgnorableCharacters,0.999882787,0.999891048,0.999865334,0.999898106,0.99990384,0.999885938
Schema.sameTypes,0.953251388,0.955794122,0.953241096,0.95402448,0.95438884,0.953631744
FactoryDenseOpticalFlow.hornSchunck,0.946080946,0.885105779,0.935724865,0.901215519,0.926708351,0.93373324
KerasModelBuilder.modelYamlInputStream,0.96972355,0.969770086,1,0.96988245,0.970281527,0.970304179
LDF.run,0.935072774,0.924814188,0.919318165,0.916112961,0.936167707,0.938764112
DebugReaction.setReactantCoefficient,0.999899658,0.999903487,0.830066312,0.999904849,0.999919768,1
INode.getPathNames,0.974434333,0.918420741,0.911112828,0.970987424,0.97628407,0.989794189
TableColumnManager.showColumn,0.855127744,0.809100826,0.900630621,0.909097155,0.868707355,0.873597093
ArrowConverter.toArrowSchema,0.981075656,0.980177521,0.970549364,0.980754078,0.980509998,0.980562568
Graph.union,0.978130649,0.976233101,0.97985373,0.973377969,0.973707693,0.979813233
JavacParser.isZero,0.877361702,0.825538913,0.890729817,0.903294799,0.872700779,0.888306827
ExcelBase.getSheetNames,0.910509228,0.953554547,0.956769159,0.95703168,0.923692164,0.946974866
CmsUserOverviewDialog.createDialogHtml,0.964180524,0.953584688,0.977568829,0.949312785,0.96105183,0.97662383
ResourceSpec.lessThanOrEqual,0.956645402,0.945257413,0.951739627,0.954415494,0.95729337,0.949706677
UploadFile.write,0.713214107,0.770672566,0.682161901,0.678381331,0.794393341,0.612620035
VMath.timesTranspose,0.914576805,0.944682141,0.912738431,0.905250488,0.9568264,0.874133821
LogFileWriter.writeFinishStaticMarker,0.818472137,0.820683795,0.842491804,0.796896849,0.817876172,0.775452582
ClientConfig.getNearCacheConfig,0.922034262,0.932176604,0.932036858,0.934294353,0.934941546,0.918189532
TagletWriterImpl.paramTagOutput,0.97023993,0.977123585,0.976107858,0.905247161,0.970582773,0.93033228
ExtensionParam.setExtensionsState,0.891620794,0.889789119,0.892581397,0.869941072,0.907651155,0.86863265
TaskExecutor.requestSlot,0.835195511,0.908592118,0.869053981,0.889794814,0.843805107,0.858180312
CmsPushButton.setDownFace,0.898910282,0.898397133,0.947836713,0.898805385,0.8986043,0.898626644
RadicalSiteHrDeltaReaction.setActiveCenters,0.909583206,0.92055773,0.888428762,0.934485356,0.908436945,0.928290866
Utils.getDeclaredType,0.87074063,0.802609689,0.839586398,0.867776452,0.851001859,0.849494386
KeyedStream.validateKeyType,0.883020906,0.890046097,0.889425976,0.866730302,0.894434033,0.883308659
SwingUtils.getDescendantOfClass,0.989789144,0.990847209,0.990332569,0.990369883,0.990251419,0.999879639
ComputationGraph.evaluateROC,0.93728185,0.946047979,0.965193838,0.946425865,0.937825908,0.933805697
HybridSigmaPressure.getCoordinateArray1D,0.928090161,0.885830997,0.878706202,0.855782011,0.925178949,0.889842914
SDMath.erf,0.981608952,0.981455523,0.87704721,0.993524768,0.981979601,0.993412895
AbstractDb.insert,0.99989192,0.999887967,1,0.99987454,0.999938584,0.999884643
CounterMap.clear,0.977602695,0.977436214,0.557533624,0.97725293,0.977566007,0.977336463
CPSubsystemConfig.setGroupSize,0.962769683,0.964292951,0.808992264,0.972948618,0.964328582,0.974761298
CmsUploadButtonConnector.createButtonHandler,0.896895243,0.851022603,0.843720895,0.764544569,0.86516729,0.861632241
SimpleGroovyDoc.compareTo,0.906676419,0.915936268,0.913481796,0.957124747,0.906933811,0.963540454
StringUtil2.allow,0.949176335,0.927283568,0.965808226,0.944517539,0.949951584,0.922062412
BreakpointMessageHandler.handleMessageReceivedFromServer,0.994854755,0.994804763,0.961927231,0.994838674,0.99473472,0.994664194
FilterReplaceDialog.getBtnOK,0.976785622,0.958347686,0.972620022,0.971266757,0.97878063,0.943277903
UncheckedIOException.readObject,0.961346074,0.991022268,0.968295472,0.967453306,0.968504788,0.994941508
InMemoryGraphLookupTable.vectorsAndGradients,0.965636202,0.969869071,0.970652618,0.976599435,0.964065693,0.971939006
BasicRecordStoreLoader.doBatchLoad,0.833564292,0.905967842,0.958360205,0.802334358,0.82191736,0.855954446
RandomAccessFile.setLength,0.957566371,0.943469384,0.930201759,0.952839292,0.957142787,0.934704361
ZipUtil.copy,0.968475317,0.983345618,0.982002731,0.986514293,0.968387096,0.983941661
PriorityQueue.removeAt,0.907116467,0.927534092,0.986419812,0.92788215,0.90720329,0.908497162
FactoryDescribeImageDense.hog,0.924544645,0.903629827,0.90740477,0.901196637,0.930151636,0.944722364
MultiLayerNetwork.setParamTable,0.936426777,0.945796189,0.913471484,0.941018628,0.933718719,0.913281512
CepOperator.advanceTime,0.984990231,0.98472625,0.963451153,0.986693117,0.988602253,0.953323022
XmlUtil.serialize,0.994166744,0.994081879,0.994003177,0.993327545,0.994083006,0.963768165
Setting.getProps,0.862516984,0.87284257,1,0.905575401,0.865681995,0.861165657
PatriciaTrie.containsValue,0.95893325,0.959115121,0.899119787,0.951050192,0.960225603,0.953730282
HadoopLocationWizard.createConfNameEditor,0.927943829,0.926636873,0.927460979,0.913380817,0.927511785,0.898711823
TaskListenerManager.notifyTaskSucceeded,0.955943035,0.956510719,0.956047246,0.995357494,0.95607583,0.94525859
Rational.subtract,0.959462209,0.961622406,0.99992706,0.866131757,0.957932966,0.899934849
CmsColorPicker.setFormValue,0.976930188,0.964708021,0.911935111,0.734402279,0.977160926,0.964084723
ElementUtil.hasOuterContext,0.969272407,0.981044097,0.846413821,0.929631535,0.969413441,0.936880332
HttpSessionsSite.unsetActiveSession,0.908724761,0.871619513,0.910895211,0.9367812,0.903554928,0.887825661
StackTraceSampleService.requestStackTraceSample,0.888909227,0.904726588,0.956805867,0.932730601,0.878988355,0.937916761
MultipleInputs.addInputPath,0.840670177,0.868961515,0.872246221,0.941190047,0.841210981,0.867783594
HtmlDocletWriter.getNavLinkContents,0.962000762,0.960695247,0.928624389,0.969116458,0.961757249,0.970021744
InetSocketAddressFactory.createWithResolveRetry,0.937814963,0.918115335,0.965023324,0.925047089,0.936072465,0.940472135
PoolGroupManager.snapshot,0.918514732,0.903160822,0.845919096,0.782835932,0.915469753,0.876392738
CheckpointStatistics.generateCheckpointStatistics,0.919838071,0.904305291,0.905167913,0.935008415,0.92496345,0.894158706
MemberSummaryBuilder.buildNestedClassesSummary,0.869870717,0.870562874,0.869668033,0.870248558,0.87107578,0.869386657
TextWriterObjectInline.write,0.947843276,0.957885853,0.956955852,0.948989409,0.96197761,0.924275354
DefaultGroovyMethods.print,0.925679875,0.935236537,0.93485334,0.993890559,0.925004673,0.993969084
ImplBinaryNaiveOps.getT,0.955664318,0.999910559,0.874714434,0.955570652,0.956639229,0.9998917
HostProcess.notifyNewMessage,0.916051921,0.901788619,0.853944866,0.901788619,0.916423849,0.882924471
DateUtilExtensions.upto,0.974656949,0.995783634,0.995874409,0.961051483,0.998246965,0.953331886
SNE.optimizeSNE,0.777426077,0.821415572,0.827885187,0.762305398,0.795407916,0.821311048
Records.getCachedValue,0.906471558,0.935492702,0.944999697,0.882988862,0.89831451,0.899820373
RandomProjection.gaussianRandomMatrix,0.881150899,0.822314555,0.876555869,0.882048488,0.867009634,0.820155701
BookKeeperJournalMetadataManager.listLedgers,0.911950462,0.95112692,0.955410908,0.945332814,0.925002207,0.94623281
RecordDatasetHelper.setStationInfo,0.957735479,0.961931676,0.946401374,0.941674922,0.973121383,0.954650684
EstimateSceneCalibrated.selectCoordinateBase,0.941537042,0.980310651,0.952508281,0.923296725,0.927550031,0.957081133
Page.addOrder,0.916401804,0.905943824,0.86872041,0.908366635,0.906347797,0.90622258
FactoryPointsToPolyline.create,0.904763227,0.876963741,0.808571205,0.890142747,0.906884024,0.894415309
NonplanarBonds.hasOnlyPlainBonds,0.905283959,0.912733563,0.897492918,0.925541995,0.952675372,0.934539096
NodeSet.setCurrentPos,0.952173483,0.999889059,0.999884449,0.99497297,0.95595838,0.999874872
ArrowSerde.toTensor,0.933552279,0.944752317,0.948172165,0.945699605,0.943815586,0.941302972
ELKIBuilder.with,0.874273156,0.869605339,0.880012542,0.874677848,0.875806633,0.867240859
PortablePositionNavigator.navigateToPathTokenWithAnyQuantifierInPortableArray,0.894716461,0.900323362,0.927821735,0.890533731,0.904498799,0.918147756
AvroSerializer.readObject,0.765177541,0.755569738,0.752475505,0.747172733,0.83190774,0.750288597
ObjectId.getProcessPiece,0.94991041,0.949899068,0.943575894,0.914954512,0.949969367,0.958539376
ExpirationTimeSetter.getIdlenessStartTime,0.999885705,0.999922844,0.999907257,0.990293896,1,0.999876204
AverageClusteringCoefficient.run,0.981354627,0.977653726,0.946420203,0.812451063,0.980328346,0.871273875
OPTICSPlot.plotForClusterOrder,0.958254434,0.987452546,0.954933295,0.979826679,0.958334074,0.983580198
ProjectionImpl.projToLatLonBBold,0.930792495,0.938989326,0.918672862,0.938771732,0.940770873,0.926709031
AbstractVFState.remove,0.97592171,0.976530711,0.877860921,0.981201803,0.97592171,0.975307831
MigrationPlanner.isCyclic,0.941671681,0.949847419,0.981790965,0.927712024,0.940239177,0.918999415
TimeZoneGenericNames.getPartialLocationName,0.905214737,0.90597845,0.934695935,0.930640091,0.891652304,0.905317473
Grib1Index.readRecord,0.901744657,0.957764057,0.95947078,0.970094039,0.935440684,0.885641236
ConfigManager.reloadPoolsConfig,0.857871785,0.917887354,0.879909615,0.825271419,0.848315444,0.846135769
DTMManagerDefault.getDTMIdentity,0.953973504,0.93134898,0.92534692,0.942190041,0.933479816,0.94678963
StringReducer.transform,0.867339855,0.879107387,0.837876942,0.832350406,0.852221149,0.881489524
HttpSessionsTableModel.removeHttpSession,0.994089275,0.986993507,0.988526227,0.986492506,0.987363774,0.987805705
DataBlockScanner.deleteBlock,0.989188648,0.9883101,0.988298893,0.988323595,0.988130173,0.989188648
DeltaIteration.registerAggregator,0.999900571,0.999867339,0.999906892,0.99990691,0.999902049,0.999910563
ModuleIndexWriter.addModulesList,0.874187604,0.862566764,0.647568884,0.852885662,0.874564722,0.878956423
StreamGraphHasherV2.generateUserSpecifiedHash,0.890439926,0.995687856,0.919111751,0.938109884,0.977949035,0.996021895
FactoryFiducialCalibration.circleRegularGrid,0.999916122,1,0.999900748,0.969784897,0.999924843,0.998063591
CmsContainerpageController.getRelatedElementIds,0.873440342,0.864063889,0.909341677,0.919993269,0.871144777,0.871344327
URLCanonicalizer.createSortedParameters,0.886485071,0.933015361,0.932554339,0.934817446,0.922324343,0.923023832
Selector.removeRealReceiver,0.923893283,0.938421837,0.944864734,0.941313462,0.924154928,0.923639542
GraphInferenceGrpcClient.dropGraph,0.923175247,0.89748124,0.961585311,0.920849118,0.916244305,0.89833863
Props.load,0.695178921,0.776039692,0.859152284,0.828470439,0.692783922,0.76446905
SequenceBatchCSVRecord.fromWritables,0.920247003,0.914917131,0.938311581,0.936118335,0.920059554,0.954113709
A_CmsXmlDocument.getBookmarkName,0.991247467,0.999354114,0.990334416,0.999345704,0.990598868,0.98207323
CmsFocalPoint.setCenterCoordsRelativeToParent,0.828445817,0.813865307,0.827814718,0.810333024,0.821506811,0.904833743
SparkStorageUtils.restoreMapFile,0.999883216,1,0.999899224,0.999900488,0.999893503,0.999897853
QueryableEntry.extractAttributeValueIfAttributeQueryConstant,0.875198272,0.915717588,0.826668545,0.826221337,0.802682156,0.99664033
FunctionUtils.uncheckedConsumer,0.999933595,0.99987601,1,0.999874231,0.999893309,0.999872069
HTTPSession.setGlobalConnectionTimeout,0.90382887,0.889571989,0.889886233,0.899020176,0.903269794,0.90753135
CmsFlexCache.dumpKeys,0.94170827,0.929412102,0.903032696,0.892494767,0.913001147,0.946953892
LensDistortionFactory.narrow,0.964349196,0.962393326,0.965290478,0.961214149,0.964476711,0.967674827
RaftLog.getEntriesBetween,0.975552509,0.971983502,0.979682055,0.976709609,0.975287987,0.966490725
DescribeDenseSiftAlg.precomputeAngles,0.866152032,0.902674488,0.880568419,0.917978026,0.85058679,0.911777614
CRDTReplicationTask.pickTargets,0.907418793,0.90294882,0.889865234,0.909591336,0.907338807,0.92344668
StandardGenerator.generate,0.852397214,0.837875786,0.79033806,0.799755296,0.866419848,0.873926578
CmsContentService.evaluateSyncLocaleValues,0.88255318,0.892104496,0.919032626,0.913052448,0.921086262,0.827034254
ConcurrentSkipListSet.removeAll,0.952192753,0.952001467,0.999930109,0.986087147,0.952192763,0.952283997
Annotate.filterSame,0.897045608,0.940659345,0.953218745,0.934786072,0.943167546,0.941234472
GuiBootstrap.setupLookAndFeel,0.859192404,0.833359794,0.908309003,0.898467329,0.885257079,0.895233058
TypeUtil.getParamClass,0.974060441,0.999945679,0.999876783,0.999912741,0.995198882,0.954231726
Complex.mul,0.995250242,0.999942243,0.930996018,0.995212201,0.995316348,0.999922809
HtmlTree.NOSCRIPT,0.9998913,0.861858674,0.999863521,0.99991669,0.999894143,0.999886721
SelfCalibrationLinearDualQuadratic.constructMatrix,0.814051011,0.880925435,0.850775988,0.820029331,0.797965767,0.804141867
PCA.pca2,0.89611988,0.903177607,0.906545956,0.90921312,0.904984203,0.904685605
RandomAccessFile.readIntUnbuffered,0.86355329,0.908911963,0.855350566,0.831555674,0.861298234,0.839550863
Matcher.find,0.772084324,0.772173462,0.759807578,0.773258748,0.770930643,0.77007883
CompositeInputSplit.getLocations,0.88376193,0.847412293,0.856489955,0.87220757,0.883074094,0.861116975
SpiderPanel.getUrlsTable,0.915194378,0.889491325,0.927993197,0.917540109,0.917867208,0.892250398
InterleavedImageOps.split2,0.91519795,0.923288407,0.921043779,0.917063479,0.904199324,0.932658297
OceanSigma.getCoordinateArray1D,0.94583868,0.954664072,0.944413605,0.968938542,0.944596678,0.947681846
MemorySegment.putLongBigEndian,0.999899329,0.99989207,0.999881451,0.999893829,1,0.803106871
MapOutputCorrectness.possiblyFail,0.917411384,0.916939328,0.937495406,0.780694583,0.917339673,0.916428049
DescribePointSift.setImageGradient,0.928310594,0.928316663,0.927997152,0.927296964,0.928549988,0.928076059
SourceCodeTraversal.traverse,0.964349514,0.94645251,0.971190087,0.92681007,0.947149488,0.926234776
EllipsesIntoClusters.removeSingleConnections,0.862197005,0.901054058,0.974602733,0.900919877,0.885927242,0.962408176
DataManipulationOps.normalize,0.953086419,0.989790114,0.951763448,0.944449768,0.911585162,0.990658738
CmsModulesEditBase.initModule,0.973836455,0.984234095,0.986130386,0.975106218,0.973715954,0.984371944
Types.asSuper,0.696266535,0.749964447,0.776866904,0.866050591,0.860489747,0.713758554
FactoryBuilderSupport.resolveFactory,0.801791273,0.9111673,0.717905276,0.843096166,0.803144202,0.757460927
DefaultGroovyMethods.getMetaClass,0.890464082,0.922200163,0.915894352,0.909902438,0.890542006,0.907570563
SerializationUtil.writeNullableMap,0.999905123,0.999879039,0.999897028,0.999888661,1,0.999921918
JournalNode.getJournalHttpAddresses,0.981644289,0.986793235,0.989255761,0.947597886,0.92884342,0.986394774
MongoFactory.getDS,0.947807593,0.990988047,0.979106184,0.979049111,0.990970682,0.990555176
ExpirationTimeSetter.pickTTLMillis,0.968269726,0.940581959,0.958367831,0.940296521,0.955303002,0.939887471
MemoryHandler.publish,0.859773921,0.933958045,0.971018394,0.996097065,0.859884163,0.914527711
CmsCmisRepository.getRelationshipObjectData,0.938157438,0.957269463,0.956020021,0.956750402,0.935318951,0.96053005
TrifocalLinearPoint7.process,0.872752019,0.92227735,0.892074224,0.833850877,0.864782041,0.90161336
BigIntSerializer.writeBigInteger,0.963204096,0.973474633,0.98704398,0.828980649,0.973022641,0.870657811
ConverterRegistry.convert,0.910131722,0.914991693,0.946111256,0.925652834,0.913102058,0.88928691
ExtensionHook.addConnectionRequestProxyListener,1,0.939202357,0.999898864,0.999882966,0.999915143,0.999914724
ParosTableTag.insert,0.920148311,0.991582353,0.950869303,0.991506626,0.92015248,0.995410049
